ReturnID,OrderLineID,ReturnDateKey,CustomerKey,ProductKey,StoreKey,ReturnedQuantity,ReturnAmount,ReturnReason,IsResellable
480,15195,20220926,305,69,3,5,1684.79,Damaged,False
481,48479,20230202,1289,87,9,6,1001.58,Late delivery,True
482,55633,20250916,1649,19,4,1,75.36,Warranty,True
483,39681,20240219,682,16,6,1,104.93,Other,True
484,23930,20250810,806,100,3,1,917.65,Damaged,True
485,58604,20250721,1123,63,7,4,878.0,Changed mind,True
486,48776,20241024,388,28,1,2,71.17,Wrong size,False
487,14036,20240211,1064,51,6,1,221.11,Damaged,True
488,5298,20230830,1563,64,3,1,193.32,Other,True
489,51123,20240111,423,26,5,1,13.76,Other,True
490,49402,20230708,1105,59,7,1,60.38,Late delivery,True
491,30746,20240903,1437,24,11,1,36.34,Warranty,False
492,4455,20230302,1630,67,10,1,176.11,Late delivery,True
493,48512,20241010,1191,9,12,1,1046.42,Damaged,False
494,47757,20250628,915,37,5,4,464.4,Damaged,False
495,35329,20250317,921,6,10,1,1294.4,Warranty,True
496,44929,20250214,135,14,12,2,196.86,Other,False
497,22304,20251208,1198,92,2,1,614.83,Damaged,False
498,5114,20230703,523,87,11,2,301.24,Wrong size,True
499,7044,20220910,268,15,3,1,21.19,Late delivery,True
500,24538,20251231,538,10,8,1,1614.19,Wrong size,True
501,45390,20250912,210,25,9,1,118.99,Warranty,True
502,59318,20251229,1685,36,8,2,407.54,Warranty,True
503,45196,20251221,1943,91,1,3,1329.62,Damaged,True
504,10927,20240126,602,18,6,1,82.39,Late delivery,False
505,59817,20230730,1932,16,5,1,109.29,Other,True
506,41875,20250823,779,102,7,3,442.38,Late delivery,True
507,30635,20251231,1885,10,6,1,1885.51,Late delivery,True
508,25814,20241003,89,89,4,1,60.16,Wrong size,False
509,53349,20240515,1654,60,8,1,521.06,Other,False
510,49789,20240728,501,95,11,3,1203.69,Damaged,True
511,22905,20231209,1812,95,11,2,863.86,Other,True
512,16028,20230925,44,60,4,1,551.05,Late delivery,True
513,41385,20240129,1278,41,6,1,287.36,Changed mind,True
514,31253,20230606,1456,47,2,1,97.99,Late delivery,False
515,9721,20230331,566,79,5,2,748.75,Changed mind,True
516,19057,20220910,1013,43,11,1,131.39,Damaged,True
517,31969,20240904,359,40,5,1,325.09,Other,True
518,7532,20240224,1435,75,4,2,660.34,Warranty,True
519,51166,20240903,833,94,3,1,414.02,Late delivery,True
520,4574,20250727,1152,69,6,2,520.64,Wrong size,False
521,53159,20231114,32,38,4,1,241.28,Damaged,True
522,17117,20241220,1535,88,7,1,142.73,Warranty,True
523,46703,20220914,335,19,6,1,76.36,Warranty,True
524,17818,20231115,444,67,9,1,170.35,Damaged,True
525,51272,20221128,152,71,7,2,698.08,Wrong size,True
526,21329,20251231,1432,38,5,1,225.09,Other,True
527,43327,20241021,1065,5,5,1,3410.05,Late delivery,True
528,953,20250216,275,43,11,3,429.63,Changed mind,True
529,13509,20241206,1521,9,8,1,938.47,Warranty,True
530,35358,20240708,1596,22,1,2,226.28,Damaged,True
531,2436,20250517,1640,18,7,4,388.84,Warranty,True
532,13517,20221108,19,40,5,1,278.22,Other,True
533,12337,20230807,1708,90,9,2,1232.62,Other,True
534,19560,20230719,226,107,9,2,1148.82,Wrong size,True
535,52322,20250106,1082,91,4,2,894.0,Late delivery,True
536,41159,20251017,1596,96,12,1,676.35,Other,True
537,51730,20251218,1816,30,7,1,57.55,Other,True
538,29337,20251008,1976,11,9,1,4330.18,Damaged,False
539,48874,20221203,683,88,12,1,140.65,Changed mind,True
540,8863,20240927,59,39,12,1,104.98,Wrong size,False
541,27354,20250408,1007,24,11,1,39.84,Other,False
542,12062,20250910,472,98,2,2,421.19,Wrong size,True
543,3850,20240613,121,76,12,2,509.1,Warranty,False
544,42867,20230322,752,79,3,1,382.77,Wrong size,True
545,37848,20240307,45,55,8,4,1222.88,Damaged,True
546,36658,20250309,403,35,12,1,83.72,Changed mind,True
547,20935,20240802,359,9,7,1,827.62,Changed mind,True
548,52878,20240606,1212,33,11,5,415.86,Changed mind,True
549,45881,20250423,30,54,11,2,222.0,Damaged,True
550,56512,20250606,819,67,10,4,643.31,Warranty,False
551,57592,20240807,550,49,12,3,213.21,Warranty,True
552,46257,20240722,1643,42,11,1,124.11,Warranty,True
553,29582,20250206,1379,16,2,1,104.18,Damaged,True
554,57717,20231220,1484,50,8,2,404.51,Late delivery,True
555,50135,20240916,1588,97,8,2,1527.62,Wrong size,False
556,51937,20240701,1674,12,10,1,3867.86,Late delivery,True
557,49602,20231217,621,60,12,3,1529.64,Late delivery,True
558,26466,20231020,1500,49,8,1,81.06,Changed mind,True
559,57626,20251007,1793,31,2,1,84.22,Warranty,True
560,57628,20231025,1447,89,1,1,65.03,Warranty,True
561,11965,20240702,361,13,7,5,69.31,Changed mind,True
562,11061,20220819,1351,88,2,1,143.81,Wrong size,True
563,59319,20251027,949,20,5,2,276.89,Changed mind,True
564,59452,20231230,1675,54,4,1,104.86,Other,False
565,28254,20221023,1512,52,12,1,64.82,Other,True
566,34381,20250705,787,13,4,1,13.09,Other,True
567,39491,20251225,176,44,1,1,297.61,Wrong size,True
568,31024,20251125,1479,45,5,1,137.85,Other,True
569,54475,20250617,69,79,2,2,735.86,Warranty,True
570,13159,20251231,734,78,5,2,345.9,Late delivery,True
571,39038,20250715,762,77,7,2,188.04,Wrong size,True
572,50219,20250627,1307,6,3,1,1496.28,Warranty,False
573,1757,20241026,646,17,5,1,83.76,Warranty,True
574,34073,20221004,1607,16,7,1,108.15,Other,True
575,37581,20250731,1261,37,10,2,235.92,Damaged,True
576,53377,20250706,1669,56,6,1,175.67,Wrong size,True
577,3643,20250701,1154,57,11,3,934.43,Changed mind,True
578,52998,20240415,1797,61,8,5,1703.54,Other,True
579,7585,20230322,1781,77,3,2,187.62,Late delivery,True
580,43592,20231126,774,93,12,2,380.47,Warranty,True
581,43800,20250723,1748,18,9,1,92.34,Changed mind,True
582,8647,20221223,910,6,7,1,1497.09,Changed mind,False
583,32653,20250513,1657,77,9,2,190.54,Other,True
584,40625,20250629,907,73,6,1,328.06,Damaged,True
585,28200,20241223,1685,20,2,2,245.14,Warranty,False
586,26491,20240419,1478,10,9,1,1854.68,Changed mind,True
587,59974,20250203,1637,43,4,3,414.79,Changed mind,True
588,38575,20240201,1920,30,9,1,59.75,Changed mind,False
589,49057,20251010,1261,75,9,1,317.31,Changed mind,True
590,58620,20221030,877,55,5,1,295.14,Damaged,True
591,53807,20240509,1283,17,1,1,80.54,Warranty,False
592,59552,20250930,658,100,10,1,814.06,Changed mind,True
593,6006,20250427,1442,94,10,3,1327.44,Wrong size,True
594,49178,20231209,1908,39,8,1,117.89,Other,True
595,16993,20251102,1616,61,2,2,628.68,Late delivery,True
596,5853,20250217,946,19,8,1,70.93,Late delivery,True
597,52071,20241113,1217,7,8,1,2434.14,Changed mind,True
598,21434,20240818,995,72,12,1,292.51,Late delivery,True
599,5032,20241213,1458,97,12,5,3845.95,Other,True
600,37056,20240910,872,77,5,1,82.72,Damaged,False
601,46805,20240422,1074,40,12,3,880.56,Other,True
602,38277,20241025,428,69,1,1,327.13,Changed mind,True
603,31125,20230512,1362,67,1,1,165.62,Warranty,True
604,59390,20221229,152,55,2,2,705.69,Late delivery,True
605,3752,20251124,293,73,5,1,330.74,Changed mind,False
606,26053,20231115,319,36,12,1,164.24,Other,True
607,53110,20240821,1545,73,8,1,310.36,Other,True
608,2507,20250823,1658,57,8,1,316.74,Changed mind,False
609,29700,20230529,371,100,1,1,881.33,Other,False
610,57636,20220906,1167,45,6,1,161.4,Late delivery,False
611,5844,20241012,481,60,9,1,489.75,Changed mind,True
612,18328,20230523,215,24,4,1,36.0,Wrong size,True
613,35619,20220513,263,88,5,3,434.78,Other,False
614,57160,20251113,417,102,2,1,146.93,Other,True
615,35262,20241218,1943,45,3,3,497.79,Wrong size,False
616,3925,20221031,1803,88,11,2,274.55,Damaged,True
617,1806,20250531,1233,23,1,1,62.48,Changed mind,False
618,15994,20250101,1439,1,1,1,1161.91,Damaged,True
619,33594,20240225,1736,95,4,1,386.42,Warranty,True
620,45810,20240113,1989,8,7,1,2162.62,Damaged,True
621,29346,20230215,1477,56,12,1,174.4,Wrong size,True
622,4818,20240718,494,95,10,4,1574.03,Late delivery,False
623,14558,20230306,1452,83,7,2,1046.73,Late delivery,True
624,13543,20250607,1230,22,4,1,100.35,Wrong size,True
625,36234,20241211,1999,52,3,1,61.81,Changed mind,True
626,44054,20230225,397,103,1,1,524.03,Warranty,False
627,26373,20240822,1896,82,1,2,1387.6,Late delivery,True
628,49065,20230302,1183,85,5,1,448.47,Other,True
629,48655,20241109,705,82,10,2,1000.08,Warranty,True
630,49814,20230123,60,30,12,1,56.26,Warranty,True
631,24335,20250518,439,70,2,1,174.05,Late delivery,False
632,12181,20250810,833,31,11,5,480.2,Damaged,True
633,47977,20241107,1229,5,1,1,3399.93,Warranty,False
634,31985,20231009,159,34,11,1,57.84,Damaged,True
635,58846,20250803,631,73,5,1,312.17,Changed mind,True
636,10304,20240425,674,30,1,1,55.32,Damaged,True
637,19078,20250628,37,23,4,1,61.04,Late delivery,True
638,32063,20251204,1316,34,9,2,128.72,Warranty,True
639,49714,20241127,830,38,7,1,229.44,Changed mind,False
640,42011,20250310,1148,22,1,1,85.94,Late delivery,True
641,9126,20240212,1729,75,7,3,946.88,Wrong size,True
642,50210,20251004,603,9,12,1,1079.79,Late delivery,False
643,48408,20250825,891,102,11,1,149.54,Late delivery,True
644,52546,20230226,563,84,5,4,834.6,Warranty,True
645,42720,20250126,558,61,6,1,292.0,Other,True
646,39433,20250227,1507,79,6,1,391.94,Changed mind,False
647,6438,20250617,118,97,1,1,670.45,Warranty,True
648,38660,20250109,560,21,9,2,166.86,Warranty,True
649,18641,20251123,1312,7,11,1,2468.5,Wrong size,True
650,23034,20230909,1690,18,8,1,98.17,Changed mind,True
651,21750,20250629,581,18,10,8,810.8,Wrong size,True
652,58301,20240117,364,29,11,1,123.16,Late delivery,True
653,27304,20251231,315,37,1,2,217.17,Warranty,True
654,32690,20251106,1017,48,1,1,188.47,Late delivery,True
655,6979,20250911,761,52,12,1,67.06,Late delivery,True
656,8945,20240512,601,104,8,3,1484.41,Late delivery,True
657,46585,20240920,560,94,7,3,1184.46,Other,False
658,41324,20240529,75,65,1,1,42.93,Warranty,True
659,48487,20230530,1514,12,7,1,3551.37,Wrong size,True
660,20482,20250107,1590,96,2,1,642.23,Warranty,False
661,41693,20240301,958,51,9,2,491.4,Late delivery,True
662,57262,20241103,1331,46,7,1,222.18,Other,True
663,1243,20240319,1918,4,8,1,2655.48,Late delivery,True
664,43760,20250222,137,53,10,1,206.31,Changed mind,True
665,22525,20241202,1782,41,3,1,287.04,Changed mind,False
666,49540,20230715,1285,63,6,1,254.59,Warranty,True
667,9633,20240902,916,106,2,2,1481.07,Damaged,True
668,4563,20240219,1729,63,3,4,786.39,Warranty,True
669,24415,20250717,725,32,11,1,26.8,Damaged,True
670,12815,20240731,814,101,3,1,599.28,Damaged,True
671,35615,20240904,175,25,5,1,120.58,Damaged,False
672,27228,20240622,304,13,11,4,52.8,Warranty,True
673,18193,20230827,250,82,2,1,675.43,Other,False
674,41720,20240122,1812,65,6,1,47.65,Warranty,False
675,20023,20250101,546,54,10,1,118.48,Warranty,True
676,23309,20231031,304,54,5,1,104.23,Warranty,False
677,11536,20240408,913,4,12,1,2471.21,Wrong size,True
678,49755,20250714,1820,95,4,2,810.62,Changed mind,True
679,848,20241022,1490,56,1,1,156.8,Warranty,True
680,44852,20240708,1207,61,8,3,962.52,Wrong size,True
681,36522,20230401,1521,40,2,1,303.82,Other,True
682,34052,20230823,429,10,11,1,1837.13,Damaged,False
683,31810,20240917,1408,14,8,2,192.06,Wrong size,True
684,13470,20250503,1036,36,8,1,186.17,Changed mind,True
685,57814,20230604,162,48,2,1,165.16,Warranty,True
686,38559,20251231,253,61,8,1,334.44,Changed mind,True
687,38097,20250115,807,71,7,2,678.14,Other,False
688,10594,20250318,657,50,2,1,172.85,Changed mind,True
689,33295,20241007,1779,56,3,3,569.7,Changed mind,True
690,45039,20240518,1745,64,1,1,183.86,Wrong size,False
691,45366,20231025,1094,84,10,1,210.27,Changed mind,True
692,9345,20221127,210,77,8,1,93.52,Wrong size,True
693,18801,20240331,1105,44,6,4,1082.92,Other,True
694,9063,20240608,842,20,3,1,157.25,Damaged,True
695,20647,20250810,209,66,9,2,211.64,Late delivery,True
696,50553,20250905,707,65,6,1,39.32,Damaged,False
697,14799,20240725,1481,11,7,1,4095.97,Wrong size,True
698,34492,20230218,1474,1,10,1,1112.85,Changed mind,True
699,41747,20240412,474,37,12,1,111.47,Warranty,True
700,41020,20230222,1309,30,10,1,63.57,Changed mind,True
701,53275,20250426,1827,72,6,1,298.8,Damaged,False
702,13971,20250919,1189,11,2,1,4149.17,Other,False
703,27798,20240723,1567,9,1,1,986.0,Other,True
704,21209,20250929,714,67,4,1,177.6,Other,True
705,54714,20230904,669,96,10,1,674.27,Warranty,True
706,47286,20250405,322,26,3,1,11.58,Late delivery,True
707,55507,20250701,619,7,8,2,4156.28,Late delivery,True
708,37827,20231224,205,102,5,2,300.76,Late delivery,False
709,27380,20251007,32,5,9,1,3706.93,Wrong size,True
710,9339,20231004,1610,84,3,1,209.63,Damaged,True
711,9162,20250806,1808,92,1,1,536.69,Wrong size,True
712,5085,20240405,160,76,4,3,694.08,Warranty,True
713,46686,20250820,308,39,6,1,126.4,Warranty,True
714,13456,20240720,1678,33,6,1,77.65,Other,False
715,47713,20250614,1190,65,11,1,51.48,Wrong size,True
716,29209,20240802,1009,105,2,2,1004.48,Changed mind,True
717,45635,20221223,498,45,4,1,156.87,Warranty,False
718,42351,20250901,1993,75,2,1,289.84,Late delivery,True
719,3134,20251015,1612,10,3,1,1534.58,Warranty,True
720,47656,20241026,1913,80,9,1,171.61,Other,True
721,47595,20240709,1972,47,10,2,207.82,Late delivery,True
722,45275,20231105,1848,1,6,1,1111.47,Late delivery,True
723,13206,20241206,1346,50,6,3,489.91,Other,False
724,14915,20230925,375,81,1,3,1008.63,Other,False
725,47020,20240623,1834,93,10,1,198.13,Warranty,True
726,27397,20250508,1091,48,3,1,171.81,Damaged,True
727,50306,20240531,1204,35,12,2,166.01,Changed mind,False
728,20622,20251227,1571,34,10,1,63.03,Other,True
729,50760,20230401,1330,108,3,1,635.6,Changed mind,True
730,58220,20240319,1982,53,5,5,1037.0,Warranty,True
731,48228,20250512,133,28,2,4,143.24,Damaged,False
732,25483,20241011,466,47,1,1,108.68,Changed mind,True
733,14252,20250111,450,72,2,1,286.38,Wrong size,False
734,45004,20240610,564,102,5,3,423.48,Warranty,True
735,15963,20250820,1045,42,4,1,123.03,Wrong size,False
736,22692,20251124,1784,26,3,2,29.62,Wrong size,True
737,27016,20231122,739,73,5,4,1208.8,Wrong size,False
738,28400,20230704,274,10,1,1,1971.02,Damaged,True
739,24402,20220427,1669,86,5,1,276.44,Other,True
740,31075,20241004,1160,108,2,1,621.58,Late delivery,True
741,45562,20240409,939,84,7,3,650.61,Wrong size,True
742,30106,20230119,197,26,6,1,15.08,Other,True
743,36330,20241005,18,73,11,1,330.28,Warranty,True
744,25932,20230301,265,20,4,1,153.37,Damaged,False
745,15369,20240903,1677,78,3,1,200.51,Other,True
746,25913,20240720,1249,9,11,1,1017.24,Damaged,True
747,40563,20241127,908,36,1,1,161.59,Damaged,True
748,59684,20250308,525,72,10,5,1210.4,Warranty,True
749,35066,20240530,1904,50,11,1,158.7,Damaged,False
750,29713,20240703,695,91,11,2,953.64,Changed mind,True
751,7694,20240503,1658,90,7,1,614.46,Changed mind,True
752,5880,20251002,1027,76,4,1,258.25,Other,False
753,16356,20241001,63,14,9,1,102.47,Changed mind,True
754,24763,20250521,679,77,11,1,95.31,Late delivery,False
755,57907,20250802,837,54,4,2,217.92,Changed mind,False
756,10957,20240303,2,85,7,1,448.68,Changed mind,True
757,48024,20220707,343,15,8,1,20.18,Late delivery,True
758,21789,20220327,356,103,8,1,591.07,Warranty,False
759,25135,20250217,869,50,12,2,367.47,Changed mind,True
760,24240,20251231,37,44,11,2,509.39,Warranty,True
761,23430,20240514,445,18,12,1,104.11,Other,True
762,53371,20230513,1211,60,4,1,501.01,Damaged,False
763,26219,20251231,1572,75,9,1,335.16,Changed mind,True
764,9974,20240918,1344,79,10,4,1563.84,Wrong size,False
765,38498,20250125,683,92,9,1,597.39,Changed mind,True
766,18373,20241016,33,66,3,1,106.37,Changed mind,True
767,6337,20250321,734,29,5,1,125.47,Late delivery,True
768,49574,20250723,1252,51,5,1,229.1,Wrong size,True
769,24048,20251014,1213,82,3,2,1350.82,Warranty,True
770,48217,20250205,1052,3,5,1,2235.74,Changed mind,True
771,31274,20231015,468,52,2,1,58.17,Late delivery,True
772,46734,20240923,1926,76,1,1,260.63,Late delivery,False
773,6072,20221029,1720,47,2,1,93.4,Other,False
774,29459,20250409,456,29,9,1,136.14,Wrong size,True
775,30987,20221120,1952,56,4,1,188.51,Damaged,True
776,44981,20240930,1497,59,8,2,117.95,Changed mind,True
777,25729,20240712,468,9,8,1,1050.49,Warranty,True
778,21225,20230919,408,16,8,1,110.8,Other,True
779,30491,20251231,1841,103,6,3,1723.27,Wrong size,True
780,20472,20220708,814,43,6,1,158.23,Changed mind,True
781,50114,20241008,1720,3,5,1,3125.17,Warranty,True
782,8285,20241104,1058,90,11,4,2295.95,Other,True
783,36885,20250602,290,82,3,1,646.77,Wrong size,True
784,13475,20251014,299,43,2,1,153.38,Warranty,True
785,45735,20251231,1628,93,3,2,414.84,Wrong size,True
786,20392,20230830,47,92,10,4,2383.56,Other,True
787,41950,20220810,277,56,3,1,177.33,Wrong size,False
788,16094,20241210,1767,91,1,4,1987.4,Wrong size,True
789,37790,20250429,1474,65,1,2,106.5,Other,True
790,38103,20241101,880,88,12,2,303.86,Changed mind,True
791,7303,20220906,1395,108,10,1,644.43,Late delivery,False
792,10508,20250721,1636,68,12,1,150.59,Other,True
793,9783,20251219,458,16,9,2,224.94,Other,True
794,25773,20240131,404,90,4,1,599.48,Damaged,True
795,48847,20240910,1566,95,1,1,353.03,Late delivery,True
796,16253,20231026,547,54,6,1,101.63,Wrong size,False
797,18518,20240625,1035,94,7,1,423.88,Other,True
798,13690,20231006,870,20,8,2,291.96,Late delivery,True
799,12730,20251231,1136,60,7,1,501.88,Damaged,True
800,23246,20250622,413,27,8,1,71.24,Other,True
801,8219,20250322,844,46,3,1,236.41,Wrong size,True
802,21310,20240509,912,2,11,1,1924.47,Other,True
803,30349,20240417,1074,98,5,3,614.25,Warranty,False
804,35332,20240128,243,26,8,1,13.82,Changed mind,True
805,15403,20240427,1592,88,11,1,139.51,Other,True
806,26246,20250125,646,88,9,4,554.56,Late delivery,True
807,23320,20250828,414,68,10,1,162.49,Other,True
808,58178,20240519,1898,57,10,1,317.81,Other,True
809,5212,20240921,83,102,9,1,157.52,Wrong size,True
810,55078,20240313,197,15,12,1,19.75,Other,False
811,18145,20251231,1706,74,12,1,218.67,Damaged,True
812,36882,20250628,290,20,3,2,308.52,Other,False
813,23476,20251026,1660,43,6,1,155.41,Damaged,False
814,28091,20240509,181,44,5,1,282.56,Other,False
815,21108,20250604,1700,20,11,1,149.83,Warranty,True
816,6810,20240714,441,103,2,1,571.41,Damaged,False
817,21197,20250801,336,25,6,1,110.51,Other,True
818,37576,20240721,1584,40,3,1,312.69,Changed mind,False
819,22573,20240519,647,45,5,1,175.43,Warranty,True
820,12740,20240516,686,5,8,1,3051.38,Late delivery,False
821,27567,20250624,1484,11,8,1,3987.47,Changed mind,False
822,37176,20240302,442,10,2,2,3950.9,Damaged,True
823,56143,20240518,678,77,7,2,186.39,Wrong size,True
824,38175,20240927,1275,18,9,1,88.32,Wrong size,False
825,38152,20251231,454,81,6,1,343.69,Changed mind,True
826,42317,20250212,794,80,1,3,526.8,Other,False
827,54757,20250720,1014,81,2,1,283.38,Other,True
828,9333,20231217,306,74,1,1,200.73,Wrong size,True
829,40150,20220528,932,64,2,1,182.17,Changed mind,True
830,34508,20230913,1491,48,5,1,191.23,Warranty,True
831,19410,20250508,1318,80,12,1,131.32,Changed mind,True
832,45713,20240229,1310,17,12,1,83.79,Warranty,False
833,24146,20240618,327,95,11,1,361.4,Wrong size,True
834,19466,20240326,993,46,5,1,216.51,Wrong size,True
835,9039,20240601,1246,54,12,2,203.16,Wrong size,True
836,55545,20250719,839,34,12,1,62.33,Other,True
837,6365,20240604,1290,103,10,2,1141.16,Other,False
838,9087,20241009,1497,71,7,2,641.46,Warranty,True
839,28168,20240722,830,81,2,1,302.35,Other,True
840,36975,20240102,1339,39,4,3,424.08,Other,True
841,30515,20241116,518,108,11,1,574.45,Damaged,True
842,33382,20250410,1674,55,4,2,688.08,Other,False
843,32995,20230823,1404,77,7,3,271.09,Damaged,True
844,25315,20221203,1767,98,7,2,414.68,Other,False
845,46743,20230408,1644,81,3,2,669.5,Other,False
846,48003,20250509,905,90,3,1,623.23,Other,True
847,4952,20240113,1328,93,2,1,207.29,Changed mind,True
848,41206,20250716,193,32,12,1,20.62,Wrong size,True
849,14934,20231126,1576,39,4,1,133.84,Changed mind,False
850,37695,20230909,542,22,5,2,200.72,Warranty,True
851,8538,20250607,311,85,7,1,397.96,Wrong size,True
