LedgerID,PostingDateKey,AccountKey,StoreKey,CurrencyCode,Amount,Scenario,DocumentNumberHighCardinality
396,20220307,1000,5,EUR,7308.17,Budget,DOC-2022-0000396
397,20250828,3100,4,USD,4256.87,Actual,DOC-2025-0000397
398,20230107,5100,11,USD,-1753.64,Actual,DOC-2023-0000398
399,20240529,4200,2,EUR,6643.8,Actual,DOC-2024-0000399
400,20220124,5400,9,USD,-4491.38,Actual,DOC-2022-0000400
401,20240518,3000,10,EUR,3198.21,Actual,DOC-2024-0000401
402,20250814,4100,11,USD,4799.4,Actual,DOC-2025-0000402
403,20220522,5400,12,EUR,-5236.14,Actual,DOC-2022-0000403
404,20220904,2200,3,USD,-8033.84,Budget,DOC-2022-0000404
405,20230720,4200,10,GBP,4673.09,Forecast,DOC-2023-0000405
406,20230729,5000,1,GBP,5370.37,Actual,DOC-2023-0000406
407,20251208,1300,9,GBP,478.97,Actual,DOC-2025-0000407
408,20240620,5200,6,PLN,-1993.74,Actual,DOC-2024-0000408
409,20250730,5400,9,USD,-5114.34,Actual,DOC-2025-0000409
410,20230109,4300,12,GBP,-52.72,Budget,DOC-2023-0000410
411,20250911,5000,1,EUR,3789.56,Actual,DOC-2025-0000411
412,20220806,2100,1,USD,-7850.35,Actual,DOC-2022-0000412
413,20231106,1100,6,PLN,2379.4,Actual,DOC-2023-0000413
414,20220925,2100,6,USD,-4666.07,Actual,DOC-2022-0000414
415,20241228,5000,1,EUR,6792.68,Actual,DOC-2024-0000415
416,20220104,2100,3,PLN,-3253.46,Actual,DOC-2022-0000416
417,20250318,1100,9,GBP,8017.1,Actual,DOC-2025-0000417
418,20250605,5200,6,EUR,-4388.77,Actual,DOC-2025-0000418
419,20231031,1100,11,EUR,4803.07,Actual,DOC-2023-0000419
420,20240108,2200,7,PLN,-1971.26,Actual,DOC-2024-0000420
421,20220908,1100,5,EUR,4241.24,Actual,DOC-2022-0000421
422,20240528,5300,3,PLN,-6494.42,Actual,DOC-2024-0000422
423,20220320,1100,3,PLN,1865.23,Actual,DOC-2022-0000423
424,20220526,4300,6,GBP,-8304.2,Budget,DOC-2022-0000424
425,20220205,1100,8,USD,7715.44,Actual,DOC-2022-0000425
426,20220131,5000,3,USD,3241.04,Forecast,DOC-2022-0000426
427,20220422,4300,4,USD,-8351.17,Actual,DOC-2022-0000427
428,20251022,5400,7,PLN,-7803.82,Forecast,DOC-2025-0000428
429,20230504,3000,7,GBP,7892.85,Budget,DOC-2023-0000429
430,20231111,2200,5,PLN,-160.21,Actual,DOC-2023-0000430
431,20250926,2200,8,GBP,-2294.4,Actual,DOC-2025-0000431
432,20250812,5100,2,PLN,-7603.19,Actual,DOC-2025-0000432
433,20250227,2200,11,EUR,-5346.8,Actual,DOC-2025-0000433
434,20250417,1000,3,GBP,2780.59,Budget,DOC-2025-0000434
435,20240212,5000,2,GBP,1773.1,Actual,DOC-2024-0000435
436,20221226,2200,2,PLN,-1085.64,Actual,DOC-2022-0000436
437,20230704,3000,12,PLN,4715.49,Actual,DOC-2023-0000437
438,20230626,2100,1,EUR,-4029.64,Actual,DOC-2023-0000438
439,20220127,5000,4,PLN,4210.01,Actual,DOC-2022-0000439
440,20221115,1300,5,PLN,383.9,Actual,DOC-2022-0000440
441,20240703,3100,12,USD,6607.91,Budget,DOC-2024-0000441
442,20250908,4200,4,USD,4442.64,Forecast,DOC-2025-0000442
443,20250607,4100,3,EUR,5768.66,Actual,DOC-2025-0000443
444,20250129,5300,7,GBP,-4554.21,Actual,DOC-2025-0000444
445,20230707,2200,3,USD,-5857.25,Actual,DOC-2023-0000445
446,20231107,5200,7,EUR,-7036.2,Actual,DOC-2023-0000446
447,20230419,5100,11,PLN,-2840.21,Actual,DOC-2023-0000447
448,20231230,1300,8,EUR,1763.73,Forecast,DOC-2023-0000448
449,20240818,2200,7,PLN,-7714.49,Actual,DOC-2024-0000449
450,20241026,1100,4,GBP,3623.68,Budget,DOC-2024-0000450
451,20231016,5000,2,USD,7935.83,Actual,DOC-2023-0000451
452,20220828,1200,2,PLN,3672.25,Budget,DOC-2022-0000452
453,20241223,3000,7,USD,4096.38,Budget,DOC-2024-0000453
454,20231121,5000,4,PLN,1227.14,Actual,DOC-2023-0000454
455,20240305,4200,1,PLN,5266.48,Actual,DOC-2024-0000455
456,20220606,5000,5,GBP,6622.33,Actual,DOC-2022-0000456
457,20240205,4000,10,EUR,7666.23,Actual,DOC-2024-0000457
458,20220830,2200,1,EUR,-8708.66,Actual,DOC-2022-0000458
459,20231116,1100,4,PLN,5579.71,Budget,DOC-2023-0000459
460,20250807,1300,9,GBP,6913.65,Actual,DOC-2025-0000460
461,20230113,1000,7,PLN,1460.34,Actual,DOC-2023-0000461
462,20241127,2200,3,PLN,-7751.97,Actual,DOC-2024-0000462
463,20230123,2100,5,USD,-7775.13,Forecast,DOC-2023-0000463
464,20230222,5200,2,EUR,-68.62,Actual,DOC-2023-0000464
465,20221109,2100,3,EUR,-1094.95,Actual,DOC-2022-0000465
466,20240401,1100,3,EUR,6616.32,Budget,DOC-2024-0000466
467,20251025,5200,4,USD,-7072.46,Actual,DOC-2025-0000467
468,20220820,4300,10,PLN,-6361.4,Actual,DOC-2022-0000468
469,20250327,4200,8,USD,4807.1,Actual,DOC-2025-0000469
470,20231117,1300,7,PLN,4247.37,Actual,DOC-2023-0000470
471,20240715,1100,12,PLN,4770.12,Budget,DOC-2024-0000471
472,20230314,1300,7,EUR,6653.68,Actual,DOC-2023-0000472
473,20231106,2200,2,EUR,-5565.85,Actual,DOC-2023-0000473
474,20251129,1100,7,EUR,632.94,Actual,DOC-2025-0000474
475,20220924,1200,11,PLN,3314.3,Actual,DOC-2022-0000475
476,20250706,2200,8,PLN,-2179.24,Actual,DOC-2025-0000476
477,20220223,2200,9,USD,-4662.65,Forecast,DOC-2022-0000477
478,20240620,5300,5,GBP,-8403.18,Actual,DOC-2024-0000478
479,20240225,4300,8,PLN,-7810.25,Forecast,DOC-2024-0000479
480,20220508,4000,3,EUR,6549.71,Actual,DOC-2022-0000480
481,20241024,5100,4,EUR,-131.74,Actual,DOC-2024-0000481
482,20220414,1000,8,PLN,3227.75,Actual,DOC-2022-0000482
483,20230915,2100,8,EUR,-4747.16,Actual,DOC-2023-0000483
484,20220719,4300,4,EUR,-2834.44,Forecast,DOC-2022-0000484
485,20230305,5400,1,USD,-7166.93,Actual,DOC-2023-0000485
486,20250923,4300,5,USD,-3789.1,Actual,DOC-2025-0000486
487,20240505,1000,1,EUR,6901.37,Actual,DOC-2024-0000487
488,20240106,5300,6,GBP,-3419.89,Actual,DOC-2024-0000488
489,20250623,4200,9,GBP,2941.46,Actual,DOC-2025-0000489
490,20240206,2000,5,USD,6810.15,Actual,DOC-2024-0000490
491,20241225,5000,10,GBP,2275.36,Actual,DOC-2024-0000491
492,20240215,5200,9,GBP,-1629.56,Budget,DOC-2024-0000492
493,20241030,5100,4,PLN,-408.24,Actual,DOC-2024-0000493
494,20231129,4300,5,EUR,-8878.05,Budget,DOC-2023-0000494
495,20251207,5000,3,USD,7687.99,Actual,DOC-2025-0000495
496,20230714,5000,10,USD,5278.89,Budget,DOC-2023-0000496
497,20230101,1200,9,PLN,7284.23,Actual,DOC-2023-0000497
498,20221206,5100,5,PLN,-4888.84,Actual,DOC-2022-0000498
499,20251213,1300,5,EUR,1249.73,Actual,DOC-2025-0000499
500,20240924,4300,6,EUR,-185.69,Actual,DOC-2024-0000500
501,20230512,1300,10,GBP,2157.04,Actual,DOC-2023-0000501
502,20240225,5300,6,PLN,-5396.75,Actual,DOC-2024-0000502
503,20230726,2000,4,EUR,3517.18,Actual,DOC-2023-0000503
504,20220522,2200,4,PLN,-4712.03,Budget,DOC-2022-0000504
505,20240606,3000,4,GBP,5387.62,Actual,DOC-2024-0000505
506,20221203,1300,3,GBP,6671.41,Actual,DOC-2022-0000506
507,20250912,2000,4,PLN,6262.63,Actual,DOC-2025-0000507
508,20250201,5000,11,USD,3481.94,Actual,DOC-2025-0000508
509,20230708,2100,4,GBP,-5812.51,Budget,DOC-2023-0000509
510,20220510,2200,10,EUR,-3324.12,Actual,DOC-2022-0000510
511,20250915,1200,10,PLN,1684.25,Actual,DOC-2025-0000511
512,20220610,2200,5,USD,-8127.21,Actual,DOC-2022-0000512
513,20250408,5400,1,GBP,-7478.22,Actual,DOC-2025-0000513
514,20221013,1100,6,GBP,8788.07,Actual,DOC-2022-0000514
515,20220810,3100,6,PLN,6795.14,Actual,DOC-2022-0000515
516,20250407,1300,12,PLN,1469.45,Actual,DOC-2025-0000516
517,20230511,3000,8,PLN,5176.07,Actual,DOC-2023-0000517
518,20231004,5300,10,GBP,-1675.72,Actual,DOC-2023-0000518
519,20230510,4100,7,EUR,7456.31,Actual,DOC-2023-0000519
520,20240826,1000,3,EUR,880.16,Actual,DOC-2024-0000520
521,20250829,5100,6,EUR,-7064.13,Actual,DOC-2025-0000521
522,20250714,1100,12,EUR,8013.0,Actual,DOC-2025-0000522
523,20250131,5000,9,USD,4681.77,Actual,DOC-2025-0000523
524,20230927,4300,2,EUR,-5005.1,Actual,DOC-2023-0000524
525,20220702,2200,8,PLN,-4545.65,Actual,DOC-2022-0000525
526,20240916,5200,3,EUR,-4466.88,Budget,DOC-2024-0000526
527,20240105,4300,5,PLN,-8482.3,Actual,DOC-2024-0000527
528,20241116,5200,4,GBP,-4670.14,Actual,DOC-2024-0000528
529,20221116,1100,4,USD,6580.08,Actual,DOC-2022-0000529
530,20250212,4000,7,GBP,2548.35,Actual,DOC-2025-0000530
531,20241117,3100,1,EUR,716.81,Forecast,DOC-2024-0000531
532,20230429,5300,2,GBP,-4206.81,Actual,DOC-2023-0000532
533,20240323,1100,4,EUR,8624.02,Actual,DOC-2024-0000533
534,20241207,5200,2,PLN,-7752.64,Actual,DOC-2024-0000534
535,20221216,5400,3,PLN,-6352.27,Actual,DOC-2022-0000535
536,20220430,1000,7,USD,1056.37,Forecast,DOC-2022-0000536
537,20250611,1100,3,GBP,3377.45,Actual,DOC-2025-0000537
538,20241125,5300,10,EUR,-5283.8,Actual,DOC-2024-0000538
539,20241219,5300,6,USD,-7034.81,Actual,DOC-2024-0000539
540,20230313,5200,7,GBP,-7521.81,Actual,DOC-2023-0000540
541,20230213,5100,4,GBP,-3011.76,Actual,DOC-2023-0000541
542,20221108,2200,2,GBP,-2933.0,Actual,DOC-2022-0000542
543,20220426,1300,3,EUR,8500.81,Budget,DOC-2022-0000543
544,20251116,1200,12,GBP,7660.36,Budget,DOC-2025-0000544
545,20220327,4100,12,PLN,2250.33,Actual,DOC-2022-0000545
546,20240723,3100,8,GBP,2041.17,Actual,DOC-2024-0000546
547,20230430,2200,2,GBP,-4361.03,Budget,DOC-2023-0000547
548,20220928,2100,8,EUR,-8268.28,Actual,DOC-2022-0000548
549,20230702,5400,11,EUR,-7238.42,Actual,DOC-2023-0000549
550,20231225,4200,11,GBP,123.83,Actual,DOC-2023-0000550
551,20220122,3100,6,USD,5604.39,Actual,DOC-2022-0000551
552,20220705,5200,9,PLN,-886.49,Actual,DOC-2022-0000552
553,20251028,5200,7,GBP,-1350.14,Actual,DOC-2025-0000553
554,20250809,2100,8,PLN,-3798.95,Actual,DOC-2025-0000554
555,20220715,5100,12,EUR,-701.74,Actual,DOC-2022-0000555
556,20241230,4100,1,PLN,6687.19,Budget,DOC-2024-0000556
557,20230919,5000,12,PLN,1921.86,Actual,DOC-2023-0000557
558,20220607,4000,5,EUR,5893.67,Actual,DOC-2022-0000558
559,20250605,1200,12,EUR,5073.08,Actual,DOC-2025-0000559
560,20250422,1200,5,USD,6956.92,Actual,DOC-2025-0000560
561,20240728,5200,12,USD,-1646.27,Actual,DOC-2024-0000561
562,20220902,2100,4,PLN,-3465.43,Actual,DOC-2022-0000562
563,20230909,1000,1,GBP,128.47,Actual,DOC-2023-0000563
564,20230228,5100,9,PLN,-7224.52,Forecast,DOC-2023-0000564
565,20230316,5300,9,PLN,-8766.0,Actual,DOC-2023-0000565
566,20240917,1000,2,EUR,5961.38,Actual,DOC-2024-0000566
567,20250108,4200,7,EUR,7904.78,Budget,DOC-2025-0000567
568,20240923,5100,8,PLN,-8872.06,Actual,DOC-2024-0000568
569,20240217,2200,10,GBP,-334.42,Actual,DOC-2024-0000569
570,20230120,5000,12,GBP,2022.75,Actual,DOC-2023-0000570
571,20251002,4000,3,PLN,6201.25,Actual,DOC-2025-0000571
572,20220118,3100,2,USD,7770.97,Actual,DOC-2022-0000572
573,20240206,2000,3,PLN,8433.93,Actual,DOC-2024-0000573
574,20240414,1300,11,GBP,1326.61,Actual,DOC-2024-0000574
575,20220722,5100,6,EUR,-8727.04,Budget,DOC-2022-0000575
576,20220603,1200,9,USD,2885.91,Actual,DOC-2022-0000576
577,20230805,1200,4,GBP,4848.56,Actual,DOC-2023-0000577
578,20230727,4300,4,EUR,-4857.97,Actual,DOC-2023-0000578
579,20241115,4000,6,USD,2449.65,Actual,DOC-2024-0000579
580,20231228,2200,3,EUR,-3313.63,Budget,DOC-2023-0000580
581,20231014,1200,8,EUR,106.34,Actual,DOC-2023-0000581
582,20220326,5100,6,GBP,-8923.2,Actual,DOC-2022-0000582
583,20240906,2200,8,USD,-7825.76,Actual,DOC-2024-0000583
584,20230903,2100,3,EUR,-8855.84,Actual,DOC-2023-0000584
585,20250710,2200,4,GBP,-8110.1,Actual,DOC-2025-0000585
586,20240521,1100,5,GBP,5446.94,Actual,DOC-2024-0000586
587,20230728,2200,3,EUR,-8725.04,Actual,DOC-2023-0000587
588,20231117,1000,1,GBP,5870.68,Forecast,DOC-2023-0000588
589,20231205,4100,5,GBP,163.81,Forecast,DOC-2023-0000589
590,20250524,1000,2,GBP,4978.9,Actual,DOC-2025-0000590
591,20240912,2200,8,EUR,-3190.76,Actual,DOC-2024-0000591
592,20240124,5400,1,GBP,-2039.46,Actual,DOC-2024-0000592
593,20241128,2000,12,EUR,5888.34,Actual,DOC-2024-0000593
594,20240220,2200,11,GBP,-237.84,Actual,DOC-2024-0000594
595,20241128,1100,11,GBP,8200.43,Actual,DOC-2024-0000595
596,20250901,3100,8,GBP,8896.84,Actual,DOC-2025-0000596
597,20241221,5300,12,EUR,-6565.05,Actual,DOC-2024-0000597
598,20250113,2000,9,EUR,628.37,Actual,DOC-2025-0000598
599,20230506,4300,6,GBP,-200.37,Actual,DOC-2023-0000599
600,20240606,4300,9,EUR,-7592.51,Budget,DOC-2024-0000600
601,20250910,4200,10,EUR,6826.35,Actual,DOC-2025-0000601
602,20240629,3100,3,USD,176.4,Actual,DOC-2024-0000602
603,20240815,5000,11,USD,6812.86,Actual,DOC-2024-0000603
604,20230616,5000,11,PLN,4615.49,Budget,DOC-2023-0000604
605,20221009,1100,11,EUR,4427.05,Forecast,DOC-2022-0000605
606,20250118,1300,8,USD,707.68,Actual,DOC-2025-0000606
607,20240109,5200,3,PLN,-2331.89,Actual,DOC-2024-0000607
608,20241030,5300,9,EUR,-445.76,Actual,DOC-2024-0000608
609,20240507,2000,1,PLN,8090.07,Actual,DOC-2024-0000609
610,20220602,2000,2,EUR,909.87,Actual,DOC-2022-0000610
611,20250101,4200,9,EUR,4197.46,Actual,DOC-2025-0000611
612,20230821,3000,12,USD,6719.81,Actual,DOC-2023-0000612
613,20251205,4100,8,EUR,1435.68,Actual,DOC-2025-0000613
614,20230820,2100,6,USD,-3093.2,Actual,DOC-2023-0000614
615,20240901,5300,2,PLN,-7351.5,Budget,DOC-2024-0000615
616,20241018,5200,2,PLN,-8533.52,Actual,DOC-2024-0000616
617,20221101,3100,5,GBP,950.44,Actual,DOC-2022-0000617
618,20250713,2200,10,EUR,-5398.41,Actual,DOC-2025-0000618
619,20250507,1200,5,USD,3483.24,Actual,DOC-2025-0000619
620,20230927,3000,3,USD,1769.2,Actual,DOC-2023-0000620
621,20251121,3100,11,PLN,5054.85,Actual,DOC-2025-0000621
622,20240123,5300,5,EUR,-5618.88,Budget,DOC-2024-0000622
623,20241119,1200,9,GBP,4364.71,Actual,DOC-2024-0000623
624,20240614,4300,6,GBP,-1006.29,Actual,DOC-2024-0000624
625,20221022,1000,7,PLN,7085.35,Actual,DOC-2022-0000625
626,20230215,1300,2,GBP,4099.79,Budget,DOC-2023-0000626
627,20250701,1200,12,PLN,458.03,Actual,DOC-2025-0000627
628,20250701,1000,1,EUR,6357.72,Actual,DOC-2025-0000628
629,20230627,1300,4,GBP,3942.49,Actual,DOC-2023-0000629
630,20250219,4000,5,GBP,5729.61,Actual,DOC-2025-0000630
631,20250716,5200,9,USD,-8254.57,Actual,DOC-2025-0000631
632,20220618,5000,7,PLN,3090.47,Forecast,DOC-2022-0000632
633,20251027,1200,10,PLN,8444.33,Actual,DOC-2025-0000633
634,20250116,1200,4,EUR,5322.96,Actual,DOC-2025-0000634
635,20221028,3100,8,GBP,5814.3,Actual,DOC-2022-0000635
636,20251209,4100,4,USD,6812.1,Budget,DOC-2025-0000636
637,20220901,3000,5,EUR,8510.7,Actual,DOC-2022-0000637
638,20251020,5000,3,GBP,4139.44,Actual,DOC-2025-0000638
639,20241104,5100,5,GBP,-2747.24,Actual,DOC-2024-0000639
640,20241120,5200,11,GBP,-1997.87,Actual,DOC-2024-0000640
641,20251030,1100,11,GBP,7787.37,Actual,DOC-2025-0000641
642,20221005,5000,12,PLN,800.33,Actual,DOC-2022-0000642
643,20220618,3000,8,PLN,1071.35,Budget,DOC-2022-0000643
644,20221118,4300,2,USD,-7149.32,Forecast,DOC-2022-0000644
645,20240919,5000,9,GBP,871.61,Budget,DOC-2024-0000645
646,20230311,4200,3,EUR,7257.89,Actual,DOC-2023-0000646
647,20251031,3000,3,USD,6637.78,Actual,DOC-2025-0000647
648,20220801,5400,10,GBP,-168.61,Budget,DOC-2022-0000648
649,20220829,2200,1,USD,-8122.91,Actual,DOC-2022-0000649
650,20250220,5300,1,USD,-525.22,Forecast,DOC-2025-0000650
651,20241213,5400,8,EUR,-2196.11,Actual,DOC-2024-0000651
652,20250620,5000,6,USD,8388.7,Actual,DOC-2025-0000652
653,20250428,4300,12,USD,-5617.74,Actual,DOC-2025-0000653
654,20240526,1100,12,USD,7535.05,Actual,DOC-2024-0000654
655,20230213,5000,5,USD,5306.2,Actual,DOC-2023-0000655
656,20251213,3100,1,USD,6049.88,Actual,DOC-2025-0000656
657,20240420,1000,4,USD,8188.51,Actual,DOC-2024-0000657
658,20221005,1000,9,USD,2852.36,Actual,DOC-2022-0000658
659,20220621,1000,2,EUR,1073.54,Forecast,DOC-2022-0000659
660,20220730,1000,4,PLN,6960.08,Actual,DOC-2022-0000660
661,20231231,2100,8,USD,-7134.94,Actual,DOC-2023-0000661
662,20220811,3100,9,GBP,4805.61,Forecast,DOC-2022-0000662
663,20230102,3000,5,USD,7135.0,Actual,DOC-2023-0000663
664,20231206,5000,10,PLN,7222.08,Actual,DOC-2023-0000664
665,20240204,5300,2,EUR,-3511.44,Actual,DOC-2024-0000665
666,20241005,2200,3,GBP,-2805.06,Actual,DOC-2024-0000666
667,20250413,2000,9,PLN,5469.31,Actual,DOC-2025-0000667
668,20230605,4300,6,PLN,-7463.34,Actual,DOC-2023-0000668
669,20230201,5200,4,GBP,-5575.19,Budget,DOC-2023-0000669
670,20230223,5000,4,GBP,7587.95,Actual,DOC-2023-0000670
671,20241225,2000,6,EUR,2018.07,Actual,DOC-2024-0000671
672,20220618,1300,3,PLN,3362.39,Actual,DOC-2022-0000672
673,20250716,5200,1,USD,-4084.69,Forecast,DOC-2025-0000673
674,20250320,1000,12,EUR,2378.87,Actual,DOC-2025-0000674
675,20220909,4000,7,PLN,6712.55,Actual,DOC-2022-0000675
676,20240327,1200,8,EUR,5906.46,Actual,DOC-2024-0000676
677,20230922,5000,6,PLN,3018.57,Actual,DOC-2023-0000677
678,20220317,1000,6,GBP,6772.17,Actual,DOC-2022-0000678
679,20240513,5100,11,GBP,-1614.72,Actual,DOC-2024-0000679
680,20241212,1100,12,EUR,5405.1,Actual,DOC-2024-0000680
681,20220414,4100,4,EUR,3608.44,Actual,DOC-2022-0000681
682,20221108,5000,9,GBP,8624.17,Budget,DOC-2022-0000682
683,20240106,5400,11,PLN,-6417.18,Forecast,DOC-2024-0000683
684,20251220,5400,12,PLN,-3421.71,Forecast,DOC-2025-0000684
685,20240306,1300,10,PLN,4432.86,Actual,DOC-2024-0000685
686,20231116,4100,7,EUR,5872.93,Budget,DOC-2023-0000686
687,20251015,1200,8,PLN,7853.68,Actual,DOC-2025-0000687
688,20221101,4200,10,GBP,1270.46,Budget,DOC-2022-0000688
689,20250817,1000,1,GBP,2391.81,Budget,DOC-2025-0000689
690,20230825,3000,7,GBP,5227.04,Forecast,DOC-2023-0000690
691,20230204,1100,6,PLN,429.15,Forecast,DOC-2023-0000691
692,20230625,2100,7,GBP,-2119.04,Actual,DOC-2023-0000692
693,20230611,1000,2,USD,8026.29,Actual,DOC-2023-0000693
694,20240407,5400,1,GBP,-3381.83,Budget,DOC-2024-0000694
695,20220826,1300,10,PLN,6548.25,Actual,DOC-2022-0000695
696,20241201,1200,2,USD,4127.68,Actual,DOC-2024-0000696
697,20240323,3100,1,PLN,5584.87,Actual,DOC-2024-0000697
698,20230824,1000,9,USD,3687.79,Budget,DOC-2023-0000698
699,20220701,1300,3,GBP,3981.58,Actual,DOC-2022-0000699
700,20221016,5100,7,EUR,-880.58,Actual,DOC-2022-0000700
701,20250516,1300,11,EUR,2593.24,Actual,DOC-2025-0000701
702,20220716,2200,6,USD,-4851.25,Forecast,DOC-2022-0000702
703,20240815,1300,7,USD,3580.83,Actual,DOC-2024-0000703
704,20240727,4000,3,EUR,7469.9,Actual,DOC-2024-0000704
705,20250103,5400,5,EUR,-3677.25,Actual,DOC-2025-0000705
706,20250806,1100,2,GBP,8668.82,Actual,DOC-2025-0000706
707,20220223,5000,1,PLN,491.17,Budget,DOC-2022-0000707
708,20240407,2100,2,PLN,-1060.49,Budget,DOC-2024-0000708
709,20240616,3100,1,PLN,2156.15,Forecast,DOC-2024-0000709
710,20230520,3100,1,EUR,3350.24,Actual,DOC-2023-0000710
711,20250816,3100,6,GBP,6952.81,Forecast,DOC-2025-0000711
712,20220703,5400,5,PLN,-2637.8,Budget,DOC-2022-0000712
713,20220709,4100,12,GBP,7166.47,Actual,DOC-2022-0000713
714,20220301,4300,6,PLN,-156.32,Actual,DOC-2022-0000714
715,20220210,5300,10,GBP,-6070.9,Actual,DOC-2022-0000715
716,20250306,2200,11,PLN,-6637.03,Actual,DOC-2025-0000716
717,20240720,1000,1,GBP,8166.29,Budget,DOC-2024-0000717
718,20240304,1300,8,USD,4508.5,Actual,DOC-2024-0000718
719,20240229,2000,6,USD,1047.03,Budget,DOC-2024-0000719
720,20220416,5300,9,GBP,-8294.64,Actual,DOC-2022-0000720
721,20241014,2200,1,GBP,-1201.99,Actual,DOC-2024-0000721
722,20250311,4100,12,GBP,3057.79,Actual,DOC-2025-0000722
723,20221001,5100,8,PLN,-6003.27,Actual,DOC-2022-0000723
724,20250705,4100,5,EUR,4963.01,Actual,DOC-2025-0000724
725,20220204,5000,8,PLN,8752.91,Actual,DOC-2022-0000725
726,20220720,3000,2,EUR,7325.94,Actual,DOC-2022-0000726
727,20250827,5100,1,PLN,-5415.89,Actual,DOC-2025-0000727
728,20251214,3000,10,GBP,204.91,Actual,DOC-2025-0000728
729,20230527,3100,4,GBP,7006.68,Actual,DOC-2023-0000729
730,20220503,4100,8,USD,6285.69,Actual,DOC-2022-0000730
731,20250515,5300,6,PLN,-4387.88,Actual,DOC-2025-0000731
732,20231118,2000,4,USD,8450.75,Budget,DOC-2023-0000732
733,20221003,1100,12,PLN,373.05,Forecast,DOC-2022-0000733
734,20240525,3000,8,PLN,2643.4,Actual,DOC-2024-0000734
735,20251220,5400,2,EUR,-2006.74,Actual,DOC-2025-0000735
736,20241024,2200,6,PLN,-7565.6,Actual,DOC-2024-0000736
737,20250828,4200,1,PLN,5776.88,Actual,DOC-2025-0000737
738,20240327,4000,2,GBP,7276.12,Budget,DOC-2024-0000738
739,20250806,4200,8,GBP,4511.96,Actual,DOC-2025-0000739
740,20230804,3000,8,EUR,2083.43,Actual,DOC-2023-0000740
741,20241208,1100,10,USD,4157.95,Actual,DOC-2024-0000741
742,20250910,4200,8,PLN,2321.03,Actual,DOC-2025-0000742
743,20231029,4300,3,PLN,-5557.91,Actual,DOC-2023-0000743
744,20220331,3000,8,PLN,8409.99,Actual,DOC-2022-0000744
745,20230204,1300,2,GBP,8088.91,Forecast,DOC-2023-0000745
746,20251016,2100,6,EUR,-8233.8,Actual,DOC-2025-0000746
747,20241214,1300,11,GBP,2457.77,Forecast,DOC-2024-0000747
748,20250609,3000,10,PLN,1272.15,Actual,DOC-2025-0000748
749,20251106,4100,1,GBP,472.86,Actual,DOC-2025-0000749
750,20251006,5200,1,EUR,-990.5,Actual,DOC-2025-0000750
751,20230825,4200,2,GBP,7334.55,Actual,DOC-2023-0000751
752,20250922,5300,2,PLN,-8263.47,Actual,DOC-2025-0000752
753,20230314,3100,7,PLN,250.65,Actual,DOC-2023-0000753
754,20230110,2100,5,PLN,-5289.94,Forecast,DOC-2023-0000754
755,20240707,1100,9,GBP,5127.08,Actual,DOC-2024-0000755
756,20230415,5300,3,USD,-8349.05,Budget,DOC-2023-0000756
757,20220711,3000,6,PLN,7504.57,Actual,DOC-2022-0000757
758,20220210,2100,4,GBP,-7863.31,Budget,DOC-2022-0000758
759,20220511,1200,8,USD,6860.57,Actual,DOC-2022-0000759
760,20220503,5000,2,GBP,2570.9,Actual,DOC-2022-0000760
761,20221017,4100,9,USD,4412.66,Actual,DOC-2022-0000761
762,20250504,5200,7,PLN,-791.64,Actual,DOC-2025-0000762
763,20250121,1300,7,GBP,4169.56,Actual,DOC-2025-0000763
764,20220419,4300,9,EUR,-8825.93,Actual,DOC-2022-0000764
765,20241001,1000,8,GBP,7313.48,Actual,DOC-2024-0000765
766,20240805,4100,3,PLN,4551.46,Actual,DOC-2024-0000766
767,20250329,2200,1,EUR,-2834.05,Actual,DOC-2025-0000767
768,20240429,2100,11,PLN,-8137.49,Forecast,DOC-2024-0000768
769,20231028,4100,10,EUR,8419.17,Actual,DOC-2023-0000769
770,20231022,2100,8,USD,-2561.69,Actual,DOC-2023-0000770
771,20240604,5300,1,USD,-7504.43,Forecast,DOC-2024-0000771
772,20220428,5200,3,EUR,-188.19,Actual,DOC-2022-0000772
773,20220104,4100,7,USD,3637.0,Actual,DOC-2022-0000773
774,20240828,5400,1,GBP,-6826.62,Actual,DOC-2024-0000774
775,20220619,2000,7,PLN,5988.36,Budget,DOC-2022-0000775
776,20251231,5100,8,EUR,-7103.81,Actual,DOC-2025-0000776
777,20240304,5400,9,USD,-4465.43,Budget,DOC-2024-0000777
778,20231105,3100,9,PLN,7689.79,Actual,DOC-2023-0000778
779,20251107,5100,12,GBP,-4840.56,Forecast,DOC-2025-0000779
780,20250717,5000,3,EUR,403.09,Budget,DOC-2025-0000780
781,20251120,5200,4,USD,-7453.58,Actual,DOC-2025-0000781
782,20221214,5300,8,EUR,-922.46,Forecast,DOC-2022-0000782
783,20230107,5400,3,GBP,-2764.31,Actual,DOC-2023-0000783
784,20230106,4200,8,USD,7242.39,Actual,DOC-2023-0000784
785,20231228,4000,7,USD,5836.6,Actual,DOC-2023-0000785
786,20251214,1100,9,PLN,4761.06,Actual,DOC-2025-0000786
787,20230709,1200,2,GBP,4839.82,Actual,DOC-2023-0000787
788,20220124,5100,10,PLN,-1141.5,Actual,DOC-2022-0000788
789,20250106,5300,7,PLN,-4865.52,Actual,DOC-2025-0000789
790,20231227,4300,12,EUR,-3418.2,Actual,DOC-2023-0000790
791,20250704,1000,1,PLN,6504.81,Actual,DOC-2025-0000791
