BudgetID,MonthStartDateKey,StoreKey,ProductCategoryKey,BudgetSalesAmount,BudgetGrossMarginAmount,BudgetUnits
2445,20241001,12,3,32085.74,7860.08,590
2446,20241001,12,4,37766.1,8590.07,928
2447,20241001,12,5,16436.51,5569.3,408
2448,20241001,12,6,16906.9,6718.18,1116
2449,20241101,1,1,11782.52,3210.51,728
2450,20241101,1,2,19833.37,4386.66,414
2451,20241101,1,3,26229.67,7509.55,275
2452,20241101,1,4,50270.3,16214.18,393
2453,20241101,1,5,27810.94,8538.79,448
2454,20241101,1,6,45496.9,17529.56,640
2455,20241101,2,1,39143.88,15260.23,197
2456,20241101,2,2,69916.67,31855.58,662
2457,20241101,2,3,41292.05,18469.05,644
2458,20241101,2,4,62870.22,24063.58,171
2459,20241101,2,5,64890.76,18694.15,1030
2460,20241101,2,6,22018.89,8947.65,196
2461,20241101,3,1,11973.15,5420.66,1133
2462,20241101,3,2,34248.03,13515.64,1131
2463,20241101,3,3,15119.23,3605.12,903
2464,20241101,3,4,36300.16,13507.36,691
2465,20241101,3,5,66063.08,16176.24,875
2466,20241101,3,6,20689.06,7386.27,965
2467,20241101,4,1,25376.86,9276.15,915
2468,20241101,4,2,27825.0,11562.09,1004
2469,20241101,4,3,19595.97,7435.42,622
2470,20241101,4,4,56189.07,22144.06,1159
2471,20241101,4,5,22771.3,9952.81,962
2472,20241101,4,6,14091.93,3177.91,953
2473,20241101,5,1,42953.02,9970.06,912
2474,20241101,5,2,53648.31,25634.61,515
2475,20241101,5,3,52578.33,24621.93,931
2476,20241101,5,4,24269.79,8122.97,505
2477,20241101,5,5,62818.76,28213.29,356
2478,20241101,5,6,10266.31,2839.62,155
2479,20241101,6,1,57257.95,21411.57,133
2480,20241101,6,2,63975.28,28672.31,239
2481,20241101,6,3,13014.18,2864.77,406
2482,20241101,6,4,17682.22,7916.79,350
2483,20241101,6,5,26435.41,6147.47,1181
2484,20241101,6,6,63728.26,28603.47,788
2485,20241101,7,1,27619.09,12346.16,156
2486,20241101,7,2,13257.75,4442.83,488
2487,20241101,7,3,46949.73,12992.38,979
2488,20241101,7,4,47276.01,17154.38,1081
2489,20241101,7,5,40707.52,11206.07,172
2490,20241101,7,6,11301.77,3508.86,1108
2491,20241101,8,1,54991.28,20473.17,924
2492,20241101,8,2,46906.46,10587.83,1020
2493,20241101,8,3,33857.85,13739.35,1084
2494,20241101,8,4,44348.82,10755.32,1037
2495,20241101,8,5,43361.14,11713.61,451
2496,20241101,8,6,43368.25,13679.05,876
2497,20241101,9,1,19763.26,8784.18,999
2498,20241101,9,2,14045.9,5411.61,1049
2499,20241101,9,3,34963.76,16710.85,920
2500,20241101,9,4,12503.38,3373.62,1084
2501,20241101,9,5,34817.48,12260.82,498
2502,20241101,9,6,28688.22,11555.42,675
2503,20241101,10,1,28300.57,11462.5,930
2504,20241101,10,2,65877.86,20872.74,1169
2505,20241101,10,3,62874.17,21789.15,190
2506,20241101,10,4,66826.82,21729.82,761
2507,20241101,10,5,52478.16,13427.15,910
2508,20241101,10,6,16482.67,6822.56,817
2509,20241101,11,1,30757.34,11490.5,872
2510,20241101,11,2,28636.32,8032.78,313
2511,20241101,11,3,27769.22,11527.62,586
2512,20241101,11,4,12636.56,5691.59,996
2513,20241101,11,5,13866.31,3950.72,294
2514,20241101,11,6,43219.61,17822.69,272
2515,20241101,12,1,33215.74,8855.03,879
2516,20241101,12,2,45537.42,17020.1,998
2517,20241101,12,3,52947.47,17323.44,401
2518,20241101,12,4,34431.97,8341.05,1107
2519,20241101,12,5,18552.82,8160.35,385
2520,20241101,12,6,48852.39,19092.52,1060
2521,20241201,1,1,48931.36,16619.05,244
2522,20241201,1,2,39788.92,16176.66,90
2523,20241201,1,3,31173.26,7392.44,440
2524,20241201,1,4,32257.61,10563.26,910
2525,20241201,1,5,35467.61,10012.25,956
2526,20241201,1,6,49679.32,17885.97,247
2527,20241201,2,1,11026.88,2665.47,345
2528,20241201,2,2,54562.21,15780.84,980
2529,20241201,2,3,53471.2,25265.04,891
2530,20241201,2,4,75188.31,27156.54,953
2531,20241201,2,5,52616.43,16607.0,365
2532,20241201,2,6,64698.75,17252.49,1075
2533,20241201,3,1,55432.18,14836.51,1025
2534,20241201,3,2,51550.49,16647.53,865
2535,20241201,3,3,35009.65,14081.55,752
2536,20241201,3,4,50021.58,13109.77,868
2537,20241201,3,5,30227.52,8713.24,364
2538,20241201,3,6,66261.35,17890.38,381
2539,20241201,4,1,36824.3,9809.22,779
2540,20241201,4,2,37459.66,10544.41,871
2541,20241201,4,3,29111.68,13212.42,1108
2542,20241201,4,4,52314.18,12104.98,383
2543,20241201,4,5,52014.21,24862.36,336
2544,20241201,4,6,54372.49,17122.59,864
2545,20241201,5,1,24420.14,6947.19,612
2546,20241201,5,2,77367.5,35416.99,632
2547,20241201,5,3,40353.36,15253.3,1051
2548,20241201,5,4,69375.1,22611.05,1116
2549,20241201,5,5,40832.72,15594.45,1133
2550,20241201,5,6,50677.14,18057.4,1115
2551,20241201,6,1,26763.07,11790.41,297
2552,20241201,6,2,12031.59,4281.07,289
2553,20241201,6,3,29185.3,10042.09,1026
2554,20241201,6,4,50990.31,21775.96,353
2555,20241201,6,5,62197.44,14464.26,348
2556,20241201,6,6,65116.78,29321.41,362
2557,20241201,7,1,61948.42,18115.61,252
2558,20241201,7,2,47019.34,15874.37,217
2559,20241201,7,3,29365.74,12814.17,263
2560,20241201,7,4,46643.44,14595.87,1178
2561,20241201,7,5,49331.82,18202.71,407
2562,20241201,7,6,50130.13,23442.32,691
2563,20241201,8,1,24602.23,8742.6,522
2564,20241201,8,2,29423.77,7107.58,963
2565,20241201,8,3,59200.54,24938.34,112
2566,20241201,8,4,50686.07,22251.04,541
2567,20241201,8,5,22001.24,8934.06,529
2568,20241201,8,6,47267.09,13451.9,1192
2569,20241201,9,1,30136.76,9040.85,303
2570,20241201,9,2,9173.01,3858.89,433
2571,20241201,9,3,35525.17,13537.05,1186
2572,20241201,9,4,50636.17,22713.34,816
2573,20241201,9,5,44605.35,13293.04,1088
2574,20241201,9,6,44585.35,15291.5,909
2575,20241201,10,1,16864.07,7048.4,1131
2576,20241201,10,2,73184.1,26692.45,1170
2577,20241201,10,3,42099.75,16068.33,958
2578,20241201,10,4,61910.03,19691.82,91
2579,20241201,10,5,10601.28,3087.01,1045
2580,20241201,10,6,12160.25,3952.96,1039
2581,20241201,11,1,27926.02,9520.16,909
2582,20241201,11,2,9991.26,2277.99,608
2583,20241201,11,3,13226.43,4790.13,857
2584,20241201,11,4,30355.43,9333.37,501
2585,20241201,11,5,14953.36,6001.78,342
2586,20241201,11,6,42250.53,17067.04,1105
2587,20241201,12,1,26016.51,11022.9,950
2588,20241201,12,2,11246.88,3732.23,325
2589,20241201,12,3,67377.3,20494.81,502
2590,20241201,12,4,19237.71,7203.13,415
2591,20241201,12,5,22229.77,7459.13,406
2592,20241201,12,6,72263.1,20878.99,300
2593,20250101,1,1,19545.96,8073.36,102
2594,20250101,1,2,36595.44,9083.0,116
2595,20250101,1,3,47784.64,17220.39,835
2596,20250101,1,4,28617.35,10721.44,974
2597,20250101,1,5,31529.38,7288.52,1143
2598,20250101,1,6,30689.99,14366.08,891
2599,20250101,2,1,82934.81,33760.74,300
2600,20250101,2,2,84738.4,27578.66,462
2601,20250101,2,3,19619.95,4874.96,290
2602,20250101,2,4,17200.86,4317.03,207
2603,20250101,2,5,57156.79,20361.63,733
2604,20250101,2,6,69638.02,15639.43,856
2605,20250101,3,1,30126.37,7715.25,919
2606,20250101,3,2,58178.01,26449.42,202
2607,20250101,3,3,31500.07,9403.25,1126
2608,20250101,3,4,49669.39,12157.81,1050
2609,20250101,3,5,28192.43,9192.2,558
2610,20250101,3,6,67488.19,15086.72,1052
2611,20250101,4,1,63587.11,27763.16,810
2612,20250101,4,2,16239.28,5325.57,916
2613,20250101,4,3,24243.66,11030.98,896
2614,20250101,4,4,43449.05,19562.22,1135
2615,20250101,4,5,61753.97,27758.19,826
2616,20250101,4,6,70113.08,31280.74,251
2617,20250101,5,1,46361.95,14268.02,979
2618,20250101,5,2,77573.67,17159.92,691
2619,20250101,5,3,30416.18,8935.74,767
2620,20250101,5,4,31787.55,9140.54,450
2621,20250101,5,5,67104.76,31840.69,82
2622,20250101,5,6,65679.77,24635.3,385
2623,20250101,6,1,68518.12,27332.71,808
2624,20250101,6,2,52026.81,22656.09,1034
2625,20250101,6,3,67536.09,19105.3,1058
2626,20250101,6,4,71581.44,31486.11,1190
2627,20250101,6,5,65841.92,27939.93,531
2628,20250101,6,6,71511.68,27240.74,113
2629,20250101,7,1,74209.18,27961.57,349
2630,20250101,7,2,54638.36,13949.5,731
2631,20250101,7,3,17817.52,8446.63,1164
2632,20250101,7,4,54252.64,23731.28,1125
2633,20250101,7,5,45495.25,12959.02,431
2634,20250101,7,6,12098.02,5411.65,1182
2635,20250101,8,1,14591.14,5862.88,606
2636,20250101,8,2,60812.04,22509.79,770
2637,20250101,8,3,46561.46,21915.75,787
2638,20250101,8,4,9183.15,2994.58,494
2639,20250101,8,5,20812.24,7730.93,80
2640,20250101,8,6,32123.34,8633.41,968
2641,20250101,9,1,23909.39,11422.83,330
2642,20250101,9,2,10703.57,2845.05,226
2643,20250101,9,3,48859.39,14439.93,685
2644,20250101,9,4,20630.13,7988.8,1039
2645,20250101,9,5,56316.78,14583.45,939
2646,20250101,9,6,13637.56,4460.77,1094
2647,20250101,10,1,23971.1,6892.78,245
2648,20250101,10,2,34831.74,15642.06,1132
2649,20250101,10,3,53426.21,14484.45,124
2650,20250101,10,4,14374.74,5330.57,1059
2651,20250101,10,5,23916.81,5990.62,109
2652,20250101,10,6,12711.77,4955.31,1159
2653,20250101,11,1,67001.55,19992.51,914
2654,20250101,11,2,35522.58,16652.63,1033
2655,20250101,11,3,51261.78,18759.53,1065
2656,20250101,11,4,58920.46,20584.36,673
2657,20250101,11,5,53047.82,16258.76,910
2658,20250101,11,6,26207.81,7648.84,890
2659,20250101,12,1,60637.85,27132.82,1102
2660,20250101,12,2,52123.13,23247.28,542
2661,20250101,12,3,38733.34,9136.5,1143
2662,20250101,12,4,14484.78,3426.21,464
2663,20250101,12,5,64388.0,28850.13,692
2664,20250101,12,6,76861.93,24762.81,737
2665,20250201,1,1,27166.72,11389.76,83
2666,20250201,1,2,37917.52,16070.63,1148
2667,20250201,1,3,33387.46,9279.96,1054
2668,20250201,1,4,35541.81,16589.48,836
2669,20250201,1,5,51811.99,23508.16,1167
2670,20250201,1,6,68180.08,27461.75,477
2671,20250201,2,1,20081.37,6778.51,702
2672,20250201,2,2,48020.38,13729.29,1138
2673,20250201,2,3,83707.33,22463.25,1020
2674,20250201,2,4,90779.17,34467.25,1106
2675,20250201,2,5,42221.74,15948.96,505
2676,20250201,2,6,83619.43,26270.86,155
2677,20250201,3,1,56388.85,15224.84,137
2678,20250201,3,2,74794.28,19407.77,606
2679,20250201,3,3,18373.55,5929.85,631
2680,20250201,3,4,27104.27,7835.15,721
2681,20250201,3,5,56580.72,17497.19,128
2682,20250201,3,6,58743.52,25213.99,94
2683,20250201,4,1,30616.07,6974.09,240
2684,20250201,4,2,26703.13,12398.33,480
2685,20250201,4,3,70430.78,17022.87,339
2686,20250201,4,4,15510.17,6217.6,286
2687,20250201,4,5,30367.67,7652.52,1153
2688,20250201,4,6,64008.63,16226.7,542
2689,20250201,5,1,89651.4,39569.27,772
2690,20250201,5,2,53284.72,24267.01,395
2691,20250201,5,3,26370.59,8415.12,717
2692,20250201,5,4,81160.54,23639.05,536
2693,20250201,5,5,73905.04,28811.96,1155
2694,20250201,5,6,43102.98,13043.35,596
2695,20250201,6,1,37126.85,15367.76,522
2696,20250201,6,2,65494.64,30233.85,1003
2697,20250201,6,3,16312.8,5863.4,389
2698,20250201,6,4,13483.2,4642.28,149
2699,20250201,6,5,19958.58,6707.79,465
2700,20250201,6,6,60689.1,20675.92,1051
2701,20250201,7,1,41070.47,13054.38,504
2702,20250201,7,2,31987.02,11792.84,317
2703,20250201,7,3,53572.65,25061.91,355
2704,20250201,7,4,34257.45,8945.69,998
2705,20250201,7,5,67965.69,27035.65,518
2706,20250201,7,6,70251.01,24821.16,1032
2707,20250201,8,1,12671.07,4656.7,1021
2708,20250201,8,2,20396.83,7096.08,776
2709,20250201,8,3,44640.5,12980.21,963
2710,20250201,8,4,34207.0,10920.01,583
2711,20250201,8,5,48453.99,22164.32,477
2712,20250201,8,6,42713.47,10679.38,432
2713,20250201,9,1,65000.34,17032.42,277
2714,20250201,9,2,44414.27,15682.03,569
2715,20250201,9,3,9308.04,2778.98,238
2716,20250201,9,4,33676.4,8714.05,859
2717,20250201,9,5,39470.74,18511.15,233
2718,20250201,9,6,60885.42,22232.69,364
2719,20250201,10,1,32245.83,11836.54,741
2720,20250201,10,2,28817.15,13791.91,688
2721,20250201,10,3,66321.71,15424.44,596
2722,20250201,10,4,38971.27,13249.42,967
2723,20250201,10,5,13347.02,4921.11,950
2724,20250201,10,6,70931.24,19784.5,1093
2725,20250201,11,1,13042.6,3740.25,519
2726,20250201,11,2,36781.6,9650.62,413
2727,20250201,11,3,57333.44,15498.19,88
2728,20250201,11,4,48970.07,13475.31,153
2729,20250201,11,5,70094.04,18893.08,479
2730,20250201,11,6,55040.18,18732.97,1133
2731,20250201,12,1,42607.74,13009.34,494
2732,20250201,12,2,50807.71,14555.58,487
2733,20250201,12,3,12797.3,5122.42,180
2734,20250201,12,4,38767.2,17325.73,317
2735,20250201,12,5,54619.92,17294.6,310
2736,20250201,12,6,34948.98,7789.72,363
2737,20250301,1,1,69341.18,19642.59,735
2738,20250301,1,2,60387.01,18332.08,873
2739,20250301,1,3,44940.22,9933.96,1005
2740,20250301,1,4,11255.46,3775.2,80
2741,20250301,1,5,29531.74,6691.63,357
2742,20250301,1,6,36318.97,16938.6,179
2743,20250301,2,1,81606.3,24538.26,587
2744,20250301,2,2,50040.9,23015.49,945
2745,20250301,2,3,22833.63,6958.17,213
2746,20250301,2,4,14668.89,6100.43,620
2747,20250301,2,5,41463.44,15645.2,499
2748,20250301,2,6,41147.96,19600.25,548
2749,20250301,3,1,34257.68,11212.15,783
2750,20250301,3,2,81370.91,27386.56,984
2751,20250301,3,3,29512.34,7607.55,239
2752,20250301,3,4,76650.49,22560.47,712
2753,20250301,3,5,67214.3,29583.11,267
2754,20250301,3,6,61293.31,25566.9,161
2755,20250301,4,1,23540.14,7740.76,529
2756,20250301,4,2,61766.57,25905.44,895
2757,20250301,4,3,25492.06,7884.92,728
2758,20250301,4,4,14868.29,6622.35,1076
2759,20250301,4,5,81646.97,35776.58,344
2760,20250301,4,6,73091.1,24129.83,551
2761,20250301,5,1,86110.37,31725.51,938
2762,20250301,5,2,17164.75,3955.95,830
2763,20250301,5,3,66350.35,27395.1,739
2764,20250301,5,4,65682.89,15386.75,1167
2765,20250301,5,5,13197.75,4273.97,492
2766,20250301,5,6,67196.29,17184.55,1184
2767,20250301,6,1,80448.99,18267.92,1059
2768,20250301,6,2,48131.51,19042.73,660
2769,20250301,6,3,29948.97,7352.72,696
2770,20250301,6,4,23192.36,5233.65,1135
2771,20250301,6,5,64803.39,15955.8,693
2772,20250301,6,6,69280.45,17457.51,785
2773,20250301,7,1,78378.65,20715.98,560
2774,20250301,7,2,14429.64,4226.01,1077
2775,20250301,7,3,59617.85,27361.35,220
2776,20250301,7,4,81153.46,24891.91,1127
2777,20250301,7,5,78873.27,25365.12,355
2778,20250301,7,6,84217.45,24473.05,979
2779,20250301,8,1,27187.13,9829.26,289
2780,20250301,8,2,43176.42,18714.26,357
2781,20250301,8,3,57646.97,19911.87,855
2782,20250301,8,4,58500.19,19679.09,1175
2783,20250301,8,5,37364.27,17788.54,499
2784,20250301,8,6,62602.12,18559.87,582
2785,20250301,9,1,27787.48,6317.65,717
2786,20250301,9,2,43403.05,14865.14,352
2787,20250301,9,3,55061.34,16723.29,182
2788,20250301,9,4,46736.43,14208.26,1190
2789,20250301,9,5,30940.54,10855.71,260
2790,20250301,9,6,9735.19,3752.49,310
2791,20250301,10,1,26947.63,12274.52,1099
2792,20250301,10,2,37499.38,12149.54,819
2793,20250301,10,3,80240.38,24641.14,724
2794,20250301,10,4,23966.26,7008.65,371
2795,20250301,10,5,21817.84,8468.36,368
2796,20250301,10,6,53314.8,22193.89,635
2797,20250301,11,1,47653.1,21760.43,516
2798,20250301,11,2,15154.45,4285.53,233
2799,20250301,11,3,72986.29,32243.91,516
2800,20250301,11,4,52269.85,15659.95,1181
2801,20250301,11,5,27079.67,9017.39,801
2802,20250301,11,6,37262.28,12969.25,234
2803,20250301,12,1,35374.01,10771.69,229
2804,20250301,12,2,22848.63,10692.24,898
2805,20250301,12,3,81588.23,23995.88,117
2806,20250301,12,4,87083.44,34914.96,248
2807,20250301,12,5,26005.43,11491.02,886
2808,20250301,12,6,24968.96,8902.51,132
2809,20250401,1,1,33866.69,10553.43,942
2810,20250401,1,2,46265.84,10635.84,949
2811,20250401,1,3,17512.17,7948.61,218
2812,20250401,1,4,51125.92,11808.99,497
2813,20250401,1,5,27552.23,12827.08,852
2814,20250401,1,6,16128.92,6504.6,657
2815,20250401,2,1,87602.99,23761.97,839
2816,20250401,2,2,25119.09,8172.28,457
2817,20250401,2,3,51611.43,20110.43,1182
2818,20250401,2,4,62751.54,27174.95,664
2819,20250401,2,5,89026.23,29108.84,123
2820,20250401,2,6,58686.0,26333.88,154
2821,20250401,3,1,78299.53,34380.88,836
2822,20250401,3,2,48474.32,12426.66,773
2823,20250401,3,3,62405.26,17200.34,961
2824,20250401,3,4,86243.88,38329.38,256
2825,20250401,3,5,41089.27,18455.7,806
2826,20250401,3,6,63111.65,22974.8,180
2827,20250401,4,1,73049.08,24466.62,1092
2828,20250401,4,2,83976.18,30402.7,629
2829,20250401,4,3,30048.43,13637.86,618
2830,20250401,4,4,23206.31,10475.52,1125
2831,20250401,4,5,57606.88,17900.38,847
2832,20250401,4,6,66724.89,14784.42,741
2833,20250401,5,1,89560.59,34870.28,306
2834,20250401,5,2,45870.23,12556.63,993
2835,20250401,5,3,44320.62,19566.96,885
2836,20250401,5,4,63184.66,29767.01,933
2837,20250401,5,5,55068.75,23839.93,1193
2838,20250401,5,6,16828.82,4428.85,503
2839,20250401,6,1,37623.92,13774.4,556
2840,20250401,6,2,49952.27,16377.64,322
2841,20250401,6,3,17278.08,8090.82,397
2842,20250401,6,4,66431.97,16534.2,249
2843,20250401,6,5,13349.71,3246.66,646
2844,20250401,6,6,24936.5,11391.84,1162
2845,20250401,7,1,19279.42,4742.68,332
2846,20250401,7,2,79593.74,30975.85,753
2847,20250401,7,3,53481.67,18497.34,903
2848,20250401,7,4,40992.05,9982.85,163
2849,20250401,7,5,69909.34,32601.91,601
2850,20250401,7,6,71222.0,17237.52,456
2851,20250401,8,1,10755.49,2863.52,866
2852,20250401,8,2,31461.61,8565.09,314
2853,20250401,8,3,17662.83,7946.26,258
2854,20250401,8,4,17056.8,3874.06,321
2855,20250401,8,5,74476.91,32837.21,1191
2856,20250401,8,6,16781.7,7350.99,969
2857,20250401,9,1,18115.6,7451.79,733
2858,20250401,9,2,43828.13,17448.72,713
2859,20250401,9,3,50212.09,19517.76,177
2860,20250401,9,4,18268.59,4723.77,509
2861,20250401,9,5,25299.42,8476.89,337
2862,20250401,9,6,71038.48,22379.48,573
2863,20250401,10,1,87435.35,31063.28,975
2864,20250401,10,2,37131.9,11437.41,738
2865,20250401,10,3,60601.42,19909.09,848
2866,20250401,10,4,67300.81,23991.26,689
2867,20250401,10,5,49418.64,19297.46,995
2868,20250401,10,6,52709.13,20641.39,434
2869,20250401,11,1,45624.48,21174.97,545
2870,20250401,11,2,29479.55,13588.95,320
2871,20250401,11,3,13485.6,4538.97,772
2872,20250401,11,4,47704.41,17829.74,660
2873,20250401,11,5,33997.4,11564.21,1115
2874,20250401,11,6,37114.81,14969.66,911
2875,20250401,12,1,77681.51,32582.21,81
2876,20250401,12,2,36845.8,11678.7,87
2877,20250401,12,3,38564.67,18265.83,794
2878,20250401,12,4,20357.52,6778.47,898
2879,20250401,12,5,24520.13,9638.14,850
2880,20250401,12,6,25188.32,5568.91,1075
2881,20250501,1,1,11363.67,5204.67,509
2882,20250501,1,2,43279.47,14169.54,1126
2883,20250501,1,3,37030.19,9030.66,789
2884,20250501,1,4,47950.02,19677.58,681
2885,20250501,1,5,30299.1,9804.7,920
2886,20250501,1,6,71507.55,33817.41,945
2887,20250501,2,1,14709.28,5796.48,278
2888,20250501,2,2,88732.03,42143.04,383
2889,20250501,2,3,84904.91,37490.85,451
2890,20250501,2,4,79263.1,18873.26,720
2891,20250501,2,5,46412.78,11389.03,884
2892,20250501,2,6,47159.31,21012.11,816
2893,20250501,3,1,32234.51,14447.47,1093
2894,20250501,3,2,76869.43,27140.02,734
2895,20250501,3,3,18944.82,6676.91,369
2896,20250501,3,4,24045.0,11255.42,824
2897,20250501,3,5,78865.81,23771.98,1134
2898,20250501,3,6,76536.28,29827.75,731
2899,20250501,4,1,35889.17,15832.64,824
2900,20250501,4,2,85454.6,36395.24,1166
2901,20250501,4,3,52562.09,11954.86,276
2902,20250501,4,4,84101.13,26889.31,861
2903,20250501,4,5,47850.59,16070.38,182
2904,20250501,4,6,51103.34,17827.17,835
2905,20250501,5,1,33231.11,14265.19,1082
2906,20250501,5,2,49353.83,19707.41,212
2907,20250501,5,3,88219.92,39444.83,911
2908,20250501,5,4,68258.8,16200.88,581
2909,20250501,5,5,71789.35,26604.64,93
2910,20250501,5,6,33160.26,13663.43,1032
2911,20250501,6,1,12465.18,5800.53,115
2912,20250501,6,2,72899.47,22015.95,509
2913,20250501,6,3,69923.98,25333.28,301
2914,20250501,6,4,82879.96,36896.77,100
2915,20250501,6,5,72797.6,31277.07,773
2916,20250501,6,6,54113.27,25851.76,354
2917,20250501,7,1,20274.51,4655.61,751
2918,20250501,7,2,31124.88,14444.38,1161
2919,20250501,7,3,54242.2,14617.85,1057
2920,20250501,7,4,37948.67,10504.88,610
2921,20250501,7,5,78160.97,34304.36,204
2922,20250501,7,6,13355.15,4351.39,738
2923,20250501,8,1,62160.06,28156.03,293
2924,20250501,8,2,54598.51,18212.28,123
2925,20250501,8,3,38382.18,13603.44,603
2926,20250501,8,4,20221.23,8944.45,360
2927,20250501,8,5,59596.86,14173.01,273
2928,20250501,8,6,36495.25,15519.7,839
2929,20250501,9,1,52242.23,17593.04,383
2930,20250501,9,2,31707.73,11407.65,1091
2931,20250501,9,3,57312.75,16950.87,786
2932,20250501,9,4,38229.61,10559.09,632
2933,20250501,9,5,71358.88,29205.62,1087
2934,20250501,9,6,43825.62,14876.55,370
2935,20250501,10,1,25502.01,9591.94,846
2936,20250501,10,2,31806.71,10582.65,235
2937,20250501,10,3,33606.71,9174.74,1128
2938,20250501,10,4,52239.09,18600.49,1146
2939,20250501,10,5,49299.99,20099.93,696
2940,20250501,10,6,88559.71,28693.2,633
2941,20250501,11,1,25916.15,11463.76,142
2942,20250501,11,2,51105.4,22310.83,940
2943,20250501,11,3,44099.07,16880.28,785
2944,20250501,11,4,41422.39,10198.87,1070
2945,20250501,11,5,34463.13,14846.3,393
2946,20250501,11,6,12251.57,3462.53,883
2947,20250501,12,1,86948.26,28110.35,149
2948,20250501,12,2,16652.53,4482.78,588
2949,20250501,12,3,76208.99,20577.66,504
2950,20250501,12,4,70613.7,25399.42,312
2951,20250501,12,5,46922.47,15396.5,940
2952,20250501,12,6,25277.79,10065.98,449
2953,20250601,1,1,44713.81,11378.05,484
2954,20250601,1,2,32289.43,10362.97,351
2955,20250601,1,3,17684.99,6890.68,513
2956,20250601,1,4,29244.49,10093.59,811
2957,20250601,1,5,52616.66,18232.55,861
2958,20250601,1,6,54223.43,21520.11,779
2959,20250601,2,1,16503.05,4501.4,1019
2960,20250601,2,2,58654.85,25376.96,948
2961,20250601,2,3,53781.31,16324.84,300
2962,20250601,2,4,54083.98,16021.08,797
2963,20250601,2,5,37263.37,16652.26,735
2964,20250601,2,6,74813.03,22793.08,729
2965,20250601,3,1,61014.58,17166.11,660
2966,20250601,3,2,53242.51,25231.14,283
2967,20250601,3,3,54150.8,15583.79,490
2968,20250601,3,4,34864.93,10881.6,804
2969,20250601,3,5,28310.85,7455.45,648
2970,20250601,3,6,61000.88,13492.89,1003
2971,20250601,4,1,70254.77,21817.27,825
2972,20250601,4,2,32134.77,10105.47,798
2973,20250601,4,3,37146.08,8235.79,198
2974,20250601,4,4,72987.5,19336.87,861
2975,20250601,4,5,26351.59,12078.36,81
2976,20250601,4,6,16606.63,4106.36,1122
2977,20250601,5,1,66737.01,23056.94,1030
2978,20250601,5,2,80064.04,20432.39,364
2979,20250601,5,3,41137.0,11490.54,756
2980,20250601,5,4,70984.47,28917.21,1055
2981,20250601,5,5,62171.56,25762.35,913
2982,20250601,5,6,52145.41,15247.8,826
2983,20250601,6,1,67426.43,26017.16,1200
2984,20250601,6,2,17291.63,7522.5,288
2985,20250601,6,3,25539.4,6480.01,663
2986,20250601,6,4,70210.54,29188.33,756
2987,20250601,6,5,68357.14,22290.52,269
2988,20250601,6,6,71218.62,16380.56,640
2989,20250601,7,1,68899.43,22553.77,763
2990,20250601,7,2,54505.28,22612.96,484
2991,20250601,7,3,25952.77,11009.02,1029
2992,20250601,7,4,44712.29,17316.08,798
2993,20250601,7,5,76755.2,29235.52,122
2994,20250601,7,6,62684.65,18626.14,414
2995,20250601,8,1,23500.03,6459.8,524
2996,20250601,8,2,40140.98,12318.62,927
2997,20250601,8,3,35236.84,11199.41,1188
2998,20250601,8,4,12874.67,4025.84,654
2999,20250601,8,5,38306.97,13274.82,230
3000,20250601,8,6,39116.7,14625.37,749
3001,20250601,9,1,23442.03,10698.38,190
3002,20250601,9,2,58596.99,22578.86,736
3003,20250601,9,3,58987.48,26737.76,229
3004,20250601,9,4,66353.0,31409.22,235
3005,20250601,9,5,19574.57,8688.27,585
3006,20250601,9,6,28942.14,10838.18,944
3007,20250601,10,1,49601.44,22678.34,156
3008,20250601,10,2,40841.6,15471.67,675
3009,20250601,10,3,28748.26,12599.74,502
3010,20250601,10,4,15159.08,4581.25,159
3011,20250601,10,5,31206.79,8265.17,757
3012,20250601,10,6,27950.83,10655.75,452
3013,20250601,11,1,59667.5,19019.04,407
3014,20250601,11,2,18014.35,5196.31,365
3015,20250601,11,3,14101.48,3793.12,604
3016,20250601,11,4,11734.42,5481.1,203
3017,20250601,11,5,18010.39,6263.28,466
3018,20250601,11,6,52744.41,16807.29,983
3019,20250601,12,1,79395.45,36702.52,106
3020,20250601,12,2,49702.69,19161.54,418
3021,20250601,12,3,71339.67,28563.59,485
3022,20250601,12,4,49417.18,22470.84,1188
3023,20250601,12,5,23292.29,9677.59,568
3024,20250601,12,6,20990.85,5218.67,837
3025,20250701,1,1,34546.79,9734.69,974
3026,20250701,1,2,29596.54,9319.47,84
3027,20250701,1,3,52844.9,15954.2,141
3028,20250701,1,4,55135.45,23306.38,171
3029,20250701,1,5,48536.44,20032.24,416
3030,20250701,1,6,27651.66,12055.81,584
3031,20250701,2,1,22765.42,9132.05,800
3032,20250701,2,2,22843.82,5910.68,739
3033,20250701,2,3,25610.52,10253.71,988
3034,20250701,2,4,27325.79,11400.1,276
3035,20250701,2,5,77062.62,27246.6,909
3036,20250701,2,6,38912.1,15451.1,213
3037,20250701,3,1,67844.25,27118.75,784
3038,20250701,3,2,71559.99,27610.3,1092
3039,20250701,3,3,55131.94,16592.86,416
3040,20250701,3,4,37933.47,11713.18,548
3041,20250701,3,5,55446.4,22058.64,474
3042,20250701,3,6,52745.32,17785.92,243
3043,20250701,4,1,66354.04,27244.34,244
3044,20250701,4,2,70799.18,25685.88,519
3045,20250701,4,3,62914.78,21039.91,992
