DateKey,CurrencyCode,RateToEUR,RateToPLN
20220608,SEK,0.08547,0.401491
20220609,EUR,1.0,4.697132
20220609,PLN,0.212896,1.000001
20220609,USD,0.899965,4.227254
20220609,GBP,1.124735,5.283029
20220609,SEK,0.085471,0.401469
20220610,EUR,1.0,4.696798
20220610,PLN,0.212911,1.0
20220610,USD,0.900567,4.229782
20220610,GBP,1.124659,5.282297
20220610,SEK,0.085472,0.401445
20220611,EUR,1.0,4.696447
20220611,PLN,0.212927,1.0
20220611,USD,0.90118,4.232344
20220611,GBP,1.124586,5.281558
20220611,SEK,0.085474,0.401424
20220612,EUR,1.0,4.696077
20220612,PLN,0.212944,1.000001
20220612,USD,0.901804,4.234941
20220612,GBP,1.124516,5.280814
20220612,SEK,0.085476,0.401402
20220613,EUR,1.0,4.695689
20220613,PLN,0.212961,0.999999
20220613,USD,0.902438,4.237569
20220613,GBP,1.124448,5.280059
20220613,SEK,0.085479,0.401383
20220614,EUR,1.0,4.695284
20220614,PLN,0.21298,1.000002
20220614,USD,0.903083,4.240231
20220614,GBP,1.124382,5.279293
20220614,SEK,0.085482,0.401362
20220615,EUR,1.0,4.69486
20220615,PLN,0.212999,1.000001
20220615,USD,0.903738,4.242924
20220615,GBP,1.12432,5.278525
20220615,SEK,0.085486,0.401345
20220616,EUR,1.0,4.694419
20220616,PLN,0.213019,1.0
20220616,USD,0.904404,4.245651
20220616,GBP,1.124259,5.277742
20220616,SEK,0.08549,0.401326
20220617,EUR,1.0,4.693959
20220617,PLN,0.21304,1.000001
20220617,USD,0.90508,4.248409
20220617,GBP,1.124202,5.276959
20220617,SEK,0.085495,0.40131
20220618,EUR,1.0,4.693482
20220618,PLN,0.213061,0.999998
20220618,USD,0.905767,4.251201
20220618,GBP,1.124147,5.276164
20220618,SEK,0.085501,0.401297
20220619,EUR,1.0,4.692988
20220619,PLN,0.213084,1.000001
20220619,USD,0.906463,4.25402
20220619,GBP,1.124094,5.275359
20220619,SEK,0.085506,0.401279
20220620,EUR,1.0,4.692475
20220620,PLN,0.213107,0.999999
20220620,USD,0.90717,4.256873
20220620,GBP,1.124045,5.274553
20220620,SEK,0.085513,0.401268
20220621,EUR,1.0,4.691945
20220621,PLN,0.213131,0.999999
20220621,USD,0.907886,4.259751
20220621,GBP,1.123997,5.273732
20220621,SEK,0.08552,0.401255
20220622,EUR,1.0,4.691397
20220622,PLN,0.213156,1.0
20220622,USD,0.908612,4.26266
20220622,GBP,1.123953,5.27291
20220622,SEK,0.085527,0.401241
20220623,EUR,1.0,4.690832
20220623,PLN,0.213182,1.000001
20220623,USD,0.909348,4.265599
20220623,GBP,1.123911,5.272078
20220623,SEK,0.085535,0.40123
20220624,EUR,1.0,4.69025
20220624,PLN,0.213208,0.999999
20220624,USD,0.910093,4.268564
20220624,GBP,1.123872,5.271241
20220624,SEK,0.085543,0.401218
20220625,EUR,1.0,4.68965
20220625,PLN,0.213236,1.000002
20220625,USD,0.910848,4.271559
20220625,GBP,1.123835,5.270393
20220625,SEK,0.085552,0.401209
20220626,EUR,1.0,4.689033
20220626,PLN,0.213264,1.000002
20220626,USD,0.911612,4.274579
20220626,GBP,1.123801,5.26954
20220626,SEK,0.085561,0.401198
20220627,EUR,1.0,4.688399
20220627,PLN,0.213292,0.999998
20220627,USD,0.912386,4.27763
20220627,GBP,1.123769,5.268678
20220627,SEK,0.085571,0.401191
20220628,EUR,1.0,4.687748
20220628,PLN,0.213322,1.0
20220628,USD,0.913169,4.280706
20220628,GBP,1.12374,5.26781
20220628,SEK,0.085582,0.401187
20220629,EUR,1.0,4.68708
20220629,PLN,0.213352,0.999998
20220629,USD,0.91396,4.283803
20220629,GBP,1.123714,5.266937
20220629,SEK,0.085593,0.401181
20220630,EUR,1.0,4.686395
20220630,PLN,0.213384,1.000002
20220630,USD,0.914761,4.286931
20220630,GBP,1.12369,5.266055
20220630,SEK,0.085604,0.401174
20220701,EUR,1.0,4.685693
20220701,PLN,0.213416,1.000002
20220701,USD,0.915571,4.290084
20220701,GBP,1.123669,5.265168
20220701,SEK,0.085616,0.40117
20220702,EUR,1.0,4.684974
20220702,PLN,0.213448,0.999998
20220702,USD,0.916389,4.293259
20220702,GBP,1.123651,5.264276
20220702,SEK,0.085628,0.401165
20220703,EUR,1.0,4.684238
20220703,PLN,0.213482,1.000001
20220703,USD,0.917215,4.296454
20220703,GBP,1.123635,5.263374
20220703,SEK,0.085641,0.401163
20220704,EUR,1.0,4.683487
20220704,PLN,0.213516,0.999999
20220704,USD,0.91805,4.299675
20220704,GBP,1.123622,5.262468
20220704,SEK,0.085655,0.401164
20220705,EUR,1.0,4.682718
20220705,PLN,0.213551,0.999999
20220705,USD,0.918894,4.302922
20220705,GBP,1.123612,5.261558
20220705,SEK,0.085669,0.401164
20220706,EUR,1.0,4.681933
20220706,PLN,0.213587,1.0
20220706,USD,0.919745,4.306185
20220706,GBP,1.123604,5.260639
20220706,SEK,0.085683,0.401162
20220707,EUR,1.0,4.681132
20220707,PLN,0.213624,1.000002
20220707,USD,0.920605,4.309474
20220707,GBP,1.123598,5.259711
20220707,SEK,0.085698,0.401164
20220708,EUR,1.0,4.680315
20220708,PLN,0.213661,1.000001
20220708,USD,0.921472,4.312779
20220708,GBP,1.123596,5.258783
20220708,SEK,0.085713,0.401164
20220709,EUR,1.0,4.679481
20220709,PLN,0.213699,1.0
20220709,USD,0.922347,4.316106
20220709,GBP,1.123596,5.257847
20220709,SEK,0.085729,0.401167
20220710,EUR,1.0,4.678632
20220710,PLN,0.213738,1.000001
20220710,USD,0.92323,4.319453
20220710,GBP,1.123598,5.256902
20220710,SEK,0.085746,0.401174
20220711,EUR,1.0,4.677767
20220711,PLN,0.213777,0.999999
20220711,USD,0.92412,4.322818
20220711,GBP,1.123604,5.255957
20220711,SEK,0.085762,0.401175
20220712,EUR,1.0,4.676886
20220712,PLN,0.213817,0.999998
20220712,USD,0.925018,4.326203
20220712,GBP,1.123612,5.255005
20220712,SEK,0.08578,0.401183
20220713,EUR,1.0,4.675989
20220713,PLN,0.213859,1.000002
20220713,USD,0.925923,4.329606
20220713,GBP,1.123622,5.254044
20220713,SEK,0.085798,0.401191
20220714,EUR,1.0,4.675077
20220714,PLN,0.2139,0.999999
20220714,USD,0.926834,4.33302
20220714,GBP,1.123635,5.25308
20220714,SEK,0.085816,0.401196
20220715,EUR,1.0,4.674149
20220715,PLN,0.213943,1.000001
20220715,USD,0.927753,4.336456
20220715,GBP,1.123651,5.252112
20220715,SEK,0.085835,0.401206
20220716,EUR,1.0,4.673206
20220716,PLN,0.213986,1.000001
20220716,USD,0.928678,4.339904
20220716,GBP,1.12367,5.251141
20220716,SEK,0.085854,0.401213
20220717,EUR,1.0,4.672248
20220717,PLN,0.21403,1.000001
20220717,USD,0.92961,4.343368
20220717,GBP,1.123691,5.250163
20220717,SEK,0.085874,0.401225
20220718,EUR,1.0,4.671274
20220718,PLN,0.214074,0.999998
20220718,USD,0.930549,4.34685
20220718,GBP,1.123714,5.249177
20220718,SEK,0.085894,0.401234
20220719,EUR,1.0,4.670286
20220719,PLN,0.21412,1.000002
20220719,USD,0.931493,4.350339
20220719,GBP,1.123741,5.248192
20220719,SEK,0.085915,0.401248
20220720,EUR,1.0,4.669283
20220720,PLN,0.214166,1.000002
20220720,USD,0.932444,4.353845
20220720,GBP,1.123769,5.247195
20220720,SEK,0.085936,0.40126
20220721,EUR,1.0,4.668265
20220721,PLN,0.214212,0.999998
20220721,USD,0.933401,4.357363
20220721,GBP,1.123801,5.246201
20220721,SEK,0.085958,0.401275
20220722,EUR,1.0,4.667233
20220722,PLN,0.21426,1.000001
20220722,USD,0.934363,4.36089
20220722,GBP,1.123835,5.245199
20220722,SEK,0.08598,0.401289
20220723,EUR,1.0,4.666186
20220723,PLN,0.214308,1.000001
20220723,USD,0.935331,4.364428
20220723,GBP,1.123872,5.244195
20220723,SEK,0.086003,0.401306
20220724,EUR,1.0,4.665124
20220724,PLN,0.214357,1.000002
20220724,USD,0.936305,4.367979
20220724,GBP,1.123911,5.243185
20220724,SEK,0.086026,0.401322
20220725,EUR,1.0,4.664049
20220725,PLN,0.214406,1.0
20220725,USD,0.937283,4.371534
20220725,GBP,1.123953,5.242172
20220725,SEK,0.08605,0.401341
20220726,EUR,1.0,4.662959
20220726,PLN,0.214456,1.0
20220726,USD,0.938267,4.375101
20220726,GBP,1.123998,5.241157
20220726,SEK,0.086074,0.40136
20220727,EUR,1.0,4.661856
20220727,PLN,0.214507,1.000001
20220727,USD,0.939256,4.378676
20220727,GBP,1.124045,5.240136
20220727,SEK,0.086099,0.401381
20220728,EUR,1.0,4.660738
20220728,PLN,0.214558,0.999999
20220728,USD,0.940249,4.382255
20220728,GBP,1.124095,5.239113
20220728,SEK,0.086124,0.401401
20220729,EUR,1.0,4.659607
20220729,PLN,0.21461,0.999998
20220729,USD,0.941247,4.385842
20220729,GBP,1.124147,5.238084
20220729,SEK,0.086149,0.401421
20220730,EUR,1.0,4.658463
20220730,PLN,0.214663,1.0
20220730,USD,0.94225,4.389437
20220730,GBP,1.124202,5.237053
20220730,SEK,0.086175,0.401443
20220731,EUR,1.0,4.657305
20220731,PLN,0.214716,0.999998
20220731,USD,0.943256,4.393031
20220731,GBP,1.12426,5.236022
20220731,SEK,0.086202,0.401469
20220801,EUR,1.0,4.656134
20220801,PLN,0.21477,0.999998
20220801,USD,0.944267,4.396633
20220801,GBP,1.12432,5.234984
20220801,SEK,0.086229,0.401494
20220802,EUR,1.0,4.654949
20220802,PLN,0.214825,1.0
20220802,USD,0.945281,4.400235
20220802,GBP,1.124383,5.233946
20220802,SEK,0.086256,0.401517
20220803,EUR,1.0,4.653752
20220803,PLN,0.21488,0.999998
20220803,USD,0.946299,4.403841
20220803,GBP,1.124448,5.232902
20220803,SEK,0.086284,0.401544
20220804,EUR,1.0,4.652542
20220804,PLN,0.214936,0.999999
20220804,USD,0.947321,4.407451
20220804,GBP,1.124516,5.231858
20220804,SEK,0.086312,0.40157
20220805,EUR,1.0,4.651319
20220805,PLN,0.214993,1.000001
20220805,USD,0.948346,4.41106
20220805,GBP,1.124587,5.230813
20220805,SEK,0.086341,0.4016
20220806,EUR,1.0,4.650084
20220806,PLN,0.21505,1.000001
20220806,USD,0.949373,4.414664
20220806,GBP,1.12466,5.229764
20220806,SEK,0.08637,0.401628
20220807,EUR,1.0,4.648837
20220807,PLN,0.215108,1.000002
20220807,USD,0.950404,4.418273
20220807,GBP,1.124736,5.228714
20220807,SEK,0.0864,0.401659
20220808,EUR,1.0,4.647577
20220808,PLN,0.215166,1.000001
20220808,USD,0.951437,4.421877
20220808,GBP,1.124814,5.22766
20220808,SEK,0.08643,0.40169
20220809,EUR,1.0,4.646305
20220809,PLN,0.215225,1.000001
20220809,USD,0.952473,4.42548
20220809,GBP,1.124895,5.226605
20220809,SEK,0.086461,0.401724
20220810,EUR,1.0,4.645021
20220810,PLN,0.215284,0.999999
20220810,USD,0.953511,4.429079
20220810,GBP,1.124978,5.225547
20220810,SEK,0.086492,0.401757
20220811,EUR,1.0,4.643726
20220811,PLN,0.215344,0.999999
20220811,USD,0.954551,4.432673
20220811,GBP,1.125064,5.224489
20220811,SEK,0.086523,0.401789
20220812,EUR,1.0,4.642419
20220812,PLN,0.215405,1.0
20220812,USD,0.955592,4.436258
20220812,GBP,1.125153,5.223432
20220812,SEK,0.086555,0.401825
20220813,EUR,1.0,4.6411
20220813,PLN,0.215466,0.999999
20220813,USD,0.956636,4.439844
20220813,GBP,1.125244,5.22237
20220813,SEK,0.086587,0.401859
20220814,EUR,1.0,4.639771
20220814,PLN,0.215528,1.000001
20220814,USD,0.95768,4.443416
20220814,GBP,1.125337,5.221306
20220814,SEK,0.08662,0.401897
20220815,EUR,1.0,4.63843
20220815,PLN,0.21559,0.999999
20220815,USD,0.958726,4.446984
20220815,GBP,1.125433,5.220242
20220815,SEK,0.086653,0.401934
20220816,EUR,1.0,4.637078
20220816,PLN,0.215653,1.0
20220816,USD,0.959773,4.450543
20220816,GBP,1.125532,5.21918
20220816,SEK,0.086687,0.401974
20220817,EUR,1.0,4.635716
20220817,PLN,0.215716,0.999998
20220817,USD,0.960821,4.454093
20220817,GBP,1.125633,5.218115
20220817,SEK,0.086721,0.402014
20220818,EUR,1.0,4.634343
20220818,PLN,0.21578,0.999999
20220818,USD,0.961869,4.457631
20220818,GBP,1.125737,5.217051
20220818,SEK,0.086756,0.402057
20220819,EUR,1.0,4.63296
20220819,PLN,0.215845,1.000001
20220819,USD,0.962918,4.46116
20220819,GBP,1.125843,5.215985
20220819,SEK,0.086791,0.402099
20220820,EUR,1.0,4.631566
20220820,PLN,0.21591,1.000001
20220820,USD,0.963967,4.464677
20220820,GBP,1.125952,5.214921
20220820,SEK,0.086826,0.40214
20220821,EUR,1.0,4.630162
20220821,PLN,0.215975,0.999999
20220821,USD,0.965015,4.468176
20220821,GBP,1.126063,5.213854
20220821,SEK,0.086862,0.402185
20220822,EUR,1.0,4.628749
20220822,PLN,0.216041,0.999999
20220822,USD,0.966063,4.471663
20220822,GBP,1.126176,5.212786
20220822,SEK,0.086898,0.402229
20220823,EUR,1.0,4.627325
20220823,PLN,0.216108,1.000002
20220823,USD,0.967111,4.475137
20220823,GBP,1.126293,5.211724
20220823,SEK,0.086934,0.402272
20220824,EUR,1.0,4.625892
20220824,PLN,0.216175,1.000002
20220824,USD,0.968158,4.478595
20220824,GBP,1.126411,5.210656
20220824,SEK,0.086971,0.402318
20220825,EUR,1.0,4.62445
20220825,PLN,0.216242,1.0
20220825,USD,0.969204,4.482035
20220825,GBP,1.126532,5.209591
20220825,SEK,0.087009,0.402369
20220826,EUR,1.0,4.622999
20220826,PLN,0.21631,1.000001
20220826,USD,0.970249,4.48546
20220826,GBP,1.126656,5.208529
20220826,SEK,0.087047,0.402418
20220827,EUR,1.0,4.621538
20220827,PLN,0.216378,0.999999
20220827,USD,0.971292,4.488863
20220827,GBP,1.126782,5.207466
20220827,SEK,0.087085,0.402467
20220828,EUR,1.0,4.620069
20220828,PLN,0.216447,1.0
20220828,USD,0.972333,4.492245
20220828,GBP,1.12691,5.206402
20220828,SEK,0.087123,0.402514
20220829,EUR,1.0,4.618591
20220829,PLN,0.216516,0.999999
20220829,USD,0.973373,4.495612
20220829,GBP,1.127041,5.205341
20220829,SEK,0.087162,0.402566
20220830,EUR,1.0,4.617104
20220830,PLN,0.216586,1.0
20220830,USD,0.97441,4.498953
20220830,GBP,1.127175,5.204285
20220830,SEK,0.087202,0.402621
20220831,EUR,1.0,4.61561
20220831,PLN,0.216656,1.0
20220831,USD,0.975445,4.502273
20220831,GBP,1.12731,5.203223
20220831,SEK,0.087242,0.402675
20220901,EUR,1.0,4.614107
20220901,PLN,0.216727,1.000002
20220901,USD,0.976478,4.505574
20220901,GBP,1.127449,5.20217
20220901,SEK,0.087282,0.402728
20220902,EUR,1.0,4.612596
20220902,PLN,0.216798,1.000002
20220902,USD,0.977507,4.508845
20220902,GBP,1.127589,5.201113
20220902,SEK,0.087322,0.402781
20220903,EUR,1.0,4.611078
20220903,PLN,0.216869,1.0
20220903,USD,0.978534,4.512096
20220903,GBP,1.127732,5.20006
20220903,SEK,0.087363,0.402838
20220904,EUR,1.0,4.609552
20220904,PLN,0.216941,1.000001
20220904,USD,0.979557,4.515319
20220904,GBP,1.127878,5.199012
20220904,SEK,0.087405,0.402898
20220905,EUR,1.0,4.608019
20220905,PLN,0.217013,1.0
20220905,USD,0.980576,4.518512
20220905,GBP,1.128026,5.197965
20220905,SEK,0.087446,0.402953
20220906,EUR,1.0,4.606478
20220906,PLN,0.217086,1.000002
20220906,USD,0.981592,4.521682
20220906,GBP,1.128176,5.196918
20220906,SEK,0.087489,0.403016
20220907,EUR,1.0,4.604931
20220907,PLN,0.217159,1.000002
20220907,USD,0.982603,4.524819
20220907,GBP,1.128328,5.195872
20220907,SEK,0.087531,0.403074
20220908,EUR,1.0,4.603376
20220908,PLN,0.217232,1.000001
20220908,USD,0.983611,4.527932
20220908,GBP,1.128483,5.194832
20220908,SEK,0.087574,0.403136
20220909,EUR,1.0,4.601815
20220909,PLN,0.217306,1.000002
20220909,USD,0.984614,4.531012
20220909,GBP,1.128641,5.193798
20220909,SEK,0.087617,0.403197
20220910,EUR,1.0,4.600248
20220910,PLN,0.21738,1.000002
20220910,USD,0.985612,4.53406
20220910,GBP,1.1288,5.19276
20220910,SEK,0.087661,0.403262
20220911,EUR,1.0,4.598675
20220911,PLN,0.217454,1.0
20220911,USD,0.986605,4.537076
20220911,GBP,1.128962,5.191729
20220911,SEK,0.087705,0.403327
20220912,EUR,1.0,4.597095
20220912,PLN,0.217529,1.000002
20220912,USD,0.987593,4.540059
20220912,GBP,1.129127,5.190704
20220912,SEK,0.087749,0.403391
20220913,EUR,1.0,4.59551
20220913,PLN,0.217604,1.000001
20220913,USD,0.988575,4.543006
20220913,GBP,1.129293,5.189677
20220913,SEK,0.087793,0.403454
20220914,EUR,1.0,4.593919
20220914,PLN,0.217679,1.0
20220914,USD,0.989551,4.545917
20220914,GBP,1.129462,5.188657
20220914,SEK,0.087838,0.403521
20220915,EUR,1.0,4.592323
20220915,PLN,0.217755,1.000001
20220915,USD,0.990522,4.548797
20220915,GBP,1.129633,5.187639
20220915,SEK,0.087884,0.403592
20220916,EUR,1.0,4.590721
20220916,PLN,0.217831,1.000001
20220916,USD,0.991486,4.551636
20220916,GBP,1.129807,5.186629
20220916,SEK,0.087929,0.403658
20220917,EUR,1.0,4.589115
20220917,PLN,0.217907,1.0
20220917,USD,0.992444,4.554439
20220917,GBP,1.129983,5.185622
20220917,SEK,0.087975,0.403727
20220918,EUR,1.0,4.587503
20220918,PLN,0.217983,0.999998
20220918,USD,0.993396,4.557208
20220918,GBP,1.130161,5.184617
20220918,SEK,0.088022,0.403801
20220919,EUR,1.0,4.585887
20220919,PLN,0.21806,0.999999
20220919,USD,0.99434,4.559931
20220919,GBP,1.130341,5.183617
20220919,SEK,0.088068,0.40387
20220920,EUR,1.0,4.584267
20220920,PLN,0.218137,0.999998
20220920,USD,0.995277,4.562615
20220920,GBP,1.130524,5.182624
20220920,SEK,0.088115,0.403943
20220921,EUR,1.0,4.582642
20220921,PLN,0.218215,1.000001
20220921,USD,0.996207,4.56526
20220921,GBP,1.130709,5.181635
20220921,SEK,0.088162,0.404015
20220922,EUR,1.0,4.581014
20220922,PLN,0.218292,0.999999
20220922,USD,0.997129,4.567861
20220922,GBP,1.130896,5.18065
20220922,SEK,0.08821,0.404091
20220923,EUR,1.0,4.579381
20220923,PLN,0.21837,0.999999
20220923,USD,0.998044,4.570424
20220923,GBP,1.131085,5.179669
20220923,SEK,0.088258,0.404167
20220924,EUR,1.0,4.577745
20220924,PLN,0.218448,0.999999
20220924,USD,0.99895,4.572938
20220924,GBP,1.131276,5.178693
20220924,SEK,0.088306,0.404242
20220925,EUR,1.0,4.576105
20220925,PLN,0.218526,0.999998
20220925,USD,0.999848,4.57541
20220925,GBP,1.13147,5.177726
20220925,SEK,0.088355,0.404322
20220926,EUR,1.0,4.574462
20220926,PLN,0.218605,1.0
20220926,USD,1.000737,4.577834
20220926,GBP,1.131666,5.176764
20220926,SEK,0.088404,0.404401
20220927,EUR,1.0,4.572817
20220927,PLN,0.218684,1.000002
20220927,USD,1.001617,4.580211
20220927,GBP,1.131864,5.175807
20220927,SEK,0.088453,0.404479
20220928,EUR,1.0,4.571168
20220928,PLN,0.218762,0.999998
20220928,USD,1.002489,4.582546
20220928,GBP,1.132064,5.174855
20220928,SEK,0.088502,0.404558
20220929,EUR,1.0,4.569517
20220929,PLN,0.218842,1.000002
20220929,USD,1.003351,4.584829
20220929,GBP,1.132266,5.173908
20220929,SEK,0.088552,0.40464
20220930,EUR,1.0,4.567863
20220930,PLN,0.218921,1.000001
20220930,USD,1.004204,4.587066
20220930,GBP,1.132471,5.172972
20220930,SEK,0.088602,0.404722
20221001,EUR,1.0,4.566207
20221001,PLN,0.219,0.999999
20221001,USD,1.005047,4.589253
20221001,GBP,1.132678,5.172042
20221001,SEK,0.088652,0.404803
20221002,EUR,1.0,4.564549
20221002,PLN,0.21908,1.000001
20221002,USD,1.00588,4.591389
20221002,GBP,1.132886,5.171114
20221002,SEK,0.088703,0.404889
20221003,EUR,1.0,4.56289
20221003,PLN,0.219159,0.999998
20221003,USD,1.006703,4.593475
20221003,GBP,1.133097,5.170197
20221003,SEK,0.088753,0.40497
20221004,EUR,1.0,4.561228
20221004,PLN,0.219239,0.999999
20221004,USD,1.007515,4.595506
20221004,GBP,1.13331,5.169286
20221004,SEK,0.088805,0.40506
20221005,EUR,1.0,4.559566
20221005,PLN,0.219319,0.999999
20221005,USD,1.008317,4.597488
20221005,GBP,1.133525,5.168382
20221005,SEK,0.088856,0.405145
20221006,EUR,1.0,4.557902
20221006,PLN,0.219399,0.999999
20221006,USD,1.009108,4.599415
20221006,GBP,1.133742,5.167485
20221006,SEK,0.088908,0.405234
20221007,EUR,1.0,4.556237
20221007,PLN,0.219479,0.999998
20221007,USD,1.009888,4.601289
20221007,GBP,1.133961,5.166595
20221007,SEK,0.088959,0.405318
20221008,EUR,1.0,4.554572
20221008,PLN,0.21956,1.000002
20221008,USD,1.010657,4.60311
20221008,GBP,1.134182,5.165713
20221008,SEK,0.089012,0.405412
20221009,EUR,1.0,4.552905
20221009,PLN,0.21964,1.0
20221009,USD,1.011414,4.604872
20221009,GBP,1.134405,5.164839
20221009,SEK,0.089064,0.4055
20221010,EUR,1.0,4.551239
20221010,PLN,0.21972,0.999998
20221010,USD,1.012159,4.606577
20221010,GBP,1.13463,5.163972
20221010,SEK,0.089117,0.405593
20221011,EUR,1.0,4.549572
20221011,PLN,0.219801,1.000001
20221011,USD,1.012893,4.60823
20221011,GBP,1.134858,5.163118
20221011,SEK,0.089169,0.405681
20221012,EUR,1.0,4.547906
20221012,PLN,0.219881,0.999998
20221012,USD,1.013615,4.609825
20221012,GBP,1.135087,5.162269
20221012,SEK,0.089223,0.405778
20221013,EUR,1.0,4.546239
20221013,PLN,0.219962,1.0
20221013,USD,1.014324,4.61136
20221013,GBP,1.135318,5.161427
20221013,SEK,0.089276,0.40587
20221014,EUR,1.0,4.544573
20221014,PLN,0.220043,1.000002
20221014,USD,1.015021,4.612837
20221014,GBP,1.135551,5.160595
20221014,SEK,0.089329,0.405962
20221015,EUR,1.0,4.542908
20221015,PLN,0.220123,0.999999
20221015,USD,1.015705,4.614255
20221015,GBP,1.135786,5.159772
20221015,SEK,0.089383,0.406059
20221016,EUR,1.0,4.541244
20221016,PLN,0.220204,1.0
20221016,USD,1.016376,4.615611
20221016,GBP,1.136023,5.158957
20221016,SEK,0.089437,0.406155
20221017,EUR,1.0,4.539581
20221017,PLN,0.220285,1.000002
20221017,USD,1.017034,4.616908
20221017,GBP,1.136262,5.158153
20221017,SEK,0.089491,0.406252
20221018,EUR,1.0,4.537919
20221018,PLN,0.220365,0.999998
20221018,USD,1.017679,4.618145
20221018,GBP,1.136503,5.157358
20221018,SEK,0.089546,0.406352
20221019,EUR,1.0,4.536258
20221019,PLN,0.220446,1.0
20221019,USD,1.018311,4.619322
20221019,GBP,1.136745,5.156569
20221019,SEK,0.0896,0.406449
20221020,EUR,1.0,4.534599
20221020,PLN,0.220527,1.000002
20221020,USD,1.018929,4.620435
20221020,GBP,1.13699,5.155794
20221020,SEK,0.089655,0.40655
20221021,EUR,1.0,4.532943
20221021,PLN,0.220607,0.999999
20221021,USD,1.019533,4.621485
20221021,GBP,1.137236,5.155025
20221021,SEK,0.08971,0.40665
20221022,EUR,1.0,4.531288
20221022,PLN,0.220688,1.000001
20221022,USD,1.020123,4.622471
20221022,GBP,1.137484,5.154267
20221022,SEK,0.089765,0.406751
20221023,EUR,1.0,4.529635
20221023,PLN,0.220768,0.999999
20221023,USD,1.020699,4.623394
20221023,GBP,1.137734,5.15352
20221023,SEK,0.089821,0.406856
20221024,EUR,1.0,4.527985
20221024,PLN,0.220849,1.000001
20221024,USD,1.021261,4.624255
20221024,GBP,1.137986,5.152784
20221024,SEK,0.089876,0.406957
20221025,EUR,1.0,4.526338
20221025,PLN,0.220929,0.999999
20221025,USD,1.021808,4.625049
20221025,GBP,1.13824,5.152059
20221025,SEK,0.089932,0.407063
20221026,EUR,1.0,4.524694
20221026,PLN,0.221009,0.999998
20221026,USD,1.02234,4.625776
20221026,GBP,1.138495,5.151341
20221026,SEK,0.089988,0.407168
20221027,EUR,1.0,4.523053
20221027,PLN,0.22109,1.000002
20221027,USD,1.022858,4.626441
20221027,GBP,1.138753,5.15064
20221027,SEK,0.090044,0.407274
20221028,EUR,1.0,4.521415
20221028,PLN,0.22117,1.000001
20221028,USD,1.023361,4.62704
20221028,GBP,1.139012,5.149946
20221028,SEK,0.0901,0.407379
20221029,EUR,1.0,4.51978
20221029,PLN,0.22125,1.000001
20221029,USD,1.023849,4.627573
20221029,GBP,1.139272,5.149259
20221029,SEK,0.090156,0.407485
20221030,EUR,1.0,4.51815
20221030,PLN,0.22133,1.000002
20221030,USD,1.024321,4.628036
20221030,GBP,1.139535,5.14859
20221030,SEK,0.090213,0.407596
20221031,EUR,1.0,4.516523
20221031,PLN,0.221409,0.999999
20221031,USD,1.024778,4.628434
20221031,GBP,1.139799,5.147929
