SessionID,DateKey,CustomerKey,MarketingChannel,DeviceType,PageViews,DurationSeconds,ConvertedOrderNumber,CampaignCode
WEB-00000381,20220803,323,Paid Search,Mobile,6,687,,SUMMER
WEB-00000382,20240208,1618,Paid Search,Tablet,1,1515,,VIP
WEB-00000383,20240904,355,Direct,Mobile,5,489,SO-2022-480395,BIKEPRO
WEB-00000384,20250118,1885,Direct,Mobile,5,1730,SO-2024-600161,NONE
WEB-00000385,20221127,562,Referral,Tablet,4,457,,WINTER
WEB-00000386,20230910,63,Direct,Tablet,7,1782,,NONE
WEB-00000387,20230501,1535,Referral,Mobile,3,710,,VIP
WEB-00000388,20220913,742,Direct,Desktop,5,640,,NONE
WEB-00000389,20221106,309,Affiliate,Mobile,11,419,,WINTER
WEB-00000390,20230614,311,Organic Search,Desktop,4,328,,WELCOME
WEB-00000391,20221013,1484,Social,Mobile,7,1561,,SUMMER
WEB-00000392,20240730,247,Organic Search,Mobile,7,1710,,WINTER
WEB-00000393,20220818,125,Social,Desktop,6,1476,,WELCOME
WEB-00000394,20250212,704,Organic Search,Desktop,1,624,,WELCOME
WEB-00000395,20241113,1210,Referral,Mobile,1,1691,,WINTER
WEB-00000396,20230720,1599,Referral,Mobile,3,550,SO-2025-124476,NONE
WEB-00000397,20220424,466,Affiliate,Mobile,2,203,,NONE
WEB-00000398,20231222,1549,Email,Desktop,2,1014,,WELCOME
WEB-00000399,20220519,390,Email,Tablet,5,296,,SUMMER
WEB-00000400,20231018,181,Affiliate,Desktop,4,1555,SO-2024-898659,BIKEPRO
WEB-00000401,20240527,1221,Email,Desktop,3,1239,,VIP
WEB-00000402,20250320,1858,Organic Search,Tablet,2,493,,NONE
WEB-00000403,20250310,1283,Paid Search,Tablet,1,440,,WELCOME
WEB-00000404,20230509,1095,Affiliate,Tablet,4,988,,NONE
WEB-00000405,20231123,1777,Referral,Mobile,5,602,SO-2023-389540,WELCOME
WEB-00000406,20240325,97,Social,Desktop,2,479,,WELCOME
WEB-00000407,20251119,231,Organic Search,Mobile,9,92,,NONE
WEB-00000408,20250430,1083,Affiliate,Mobile,2,1405,,WELCOME
WEB-00000409,20241025,1122,Affiliate,Desktop,6,597,,SUMMER
WEB-00000410,20240705,665,Email,Mobile,12,414,,WINTER
WEB-00000411,20230122,152,Social,Desktop,6,102,,WINTER
WEB-00000412,20230423,1097,Social,Mobile,8,1758,,SUMMER
WEB-00000413,20231119,1834,Social,Desktop,3,1122,SO-2024-994175,NONE
WEB-00000414,20240215,87,Affiliate,Mobile,3,987,,VIP
WEB-00000415,20240814,1558,Referral,Mobile,1,938,,WELCOME
WEB-00000416,20250925,260,Affiliate,Desktop,6,350,,VIP
WEB-00000417,20251009,1790,Direct,Desktop,8,1536,,NONE
WEB-00000418,20250222,890,Direct,Desktop,4,941,,WELCOME
WEB-00000419,20250920,698,Direct,Desktop,6,1157,,BIKEPRO
WEB-00000420,20221113,173,Paid Search,Mobile,9,437,,WINTER
WEB-00000421,20240818,984,Direct,Desktop,3,278,,BIKEPRO
WEB-00000422,20220320,1096,Direct,Tablet,7,1485,,WINTER
WEB-00000423,20250804,1387,Social,Tablet,7,1555,,WINTER
WEB-00000424,20230304,739,Email,Tablet,2,62,,SUMMER
WEB-00000425,20230708,1722,Affiliate,Tablet,6,865,,SUMMER
WEB-00000426,20220323,1471,Social,Desktop,1,821,,SUMMER
WEB-00000427,20251223,249,Organic Search,Tablet,6,149,SO-2022-519499,WELCOME
WEB-00000428,20230601,1492,Direct,Tablet,5,1064,,BIKEPRO
WEB-00000429,20251222,135,Affiliate,Tablet,5,962,,WELCOME
WEB-00000430,20220828,1236,Referral,Desktop,7,1761,,NONE
WEB-00000431,20250103,451,Direct,Tablet,6,1168,,SUMMER
WEB-00000432,20250105,852,Organic Search,Desktop,4,1722,,WINTER
WEB-00000433,20230510,557,Direct,Mobile,4,149,,NONE
WEB-00000434,20231018,1757,Direct,Tablet,3,1643,,WINTER
WEB-00000435,20230113,1925,Direct,Mobile,4,961,SO-2023-934346,BIKEPRO
WEB-00000436,20250425,744,Affiliate,Desktop,10,1250,,NONE
WEB-00000437,20231019,1148,Organic Search,Tablet,1,1727,,BIKEPRO
WEB-00000438,20251126,1890,Organic Search,Desktop,1,239,,BIKEPRO
WEB-00000439,20251123,900,Social,Mobile,9,384,SO-2025-236766,WINTER
WEB-00000440,20230422,448,Direct,Tablet,5,209,,WELCOME
WEB-00000441,20240616,338,Organic Search,Mobile,3,568,,BIKEPRO
WEB-00000442,20250410,735,Affiliate,Tablet,5,192,,BIKEPRO
WEB-00000443,20221222,1404,Paid Search,Mobile,1,1782,,SUMMER
WEB-00000444,20230213,439,Affiliate,Tablet,4,1572,,BIKEPRO
WEB-00000445,20240509,1171,Organic Search,Desktop,2,216,SO-2024-623402,VIP
WEB-00000446,20240802,587,Affiliate,Desktop,6,68,,WINTER
WEB-00000447,20220210,760,Organic Search,Desktop,2,1234,,NONE
WEB-00000448,20250730,1471,Social,Mobile,1,1235,,BIKEPRO
WEB-00000449,20220330,1552,Affiliate,Desktop,3,803,,NONE
WEB-00000450,20220525,1242,Referral,Mobile,1,82,,WINTER
WEB-00000451,20251007,34,Direct,Mobile,1,1771,,BIKEPRO
WEB-00000452,20240616,1580,Email,Desktop,1,977,,NONE
WEB-00000453,20230220,683,Affiliate,Desktop,11,838,,WINTER
WEB-00000454,20250303,1302,Email,Tablet,7,1591,,BIKEPRO
WEB-00000455,20240821,1986,Email,Desktop,3,1315,SO-2025-390275,WINTER
WEB-00000456,20230129,468,Affiliate,Desktop,5,36,,BIKEPRO
WEB-00000457,20250924,106,Paid Search,Desktop,7,554,,NONE
WEB-00000458,20250311,1435,Direct,Tablet,6,1198,,VIP
WEB-00000459,20240925,562,Affiliate,Tablet,4,1503,,BIKEPRO
WEB-00000460,20251102,173,Email,Tablet,7,481,,SUMMER
WEB-00000461,20240614,713,Referral,Tablet,3,372,,WELCOME
WEB-00000462,20241204,16,Organic Search,Mobile,5,1180,SO-2023-925195,WELCOME
WEB-00000463,20250928,1617,Social,Tablet,4,414,SO-2025-230927,WELCOME
WEB-00000464,20231231,1169,Email,Desktop,1,744,,VIP
WEB-00000465,20250611,1820,Organic Search,Desktop,7,668,,WINTER
WEB-00000466,20230207,1817,Social,Tablet,6,1215,,VIP
WEB-00000467,20221202,231,Social,Desktop,5,701,,SUMMER
WEB-00000468,20220130,430,Affiliate,Mobile,1,758,,SUMMER
WEB-00000469,20220913,77,Affiliate,Desktop,3,11,,BIKEPRO
WEB-00000470,20251224,47,Social,Tablet,4,847,,WINTER
WEB-00000471,20230907,265,Paid Search,Desktop,9,1777,SO-2025-653394,VIP
WEB-00000472,20220507,1296,Email,Desktop,4,1430,,WELCOME
WEB-00000473,20251106,627,Email,Tablet,2,1502,,SUMMER
WEB-00000474,20230813,981,Direct,Tablet,4,1209,SO-2024-858888,BIKEPRO
WEB-00000475,20240927,1261,Direct,Mobile,2,1672,,VIP
WEB-00000476,20240414,377,Organic Search,Desktop,8,1619,,SUMMER
WEB-00000477,20230808,551,Referral,Mobile,9,1046,SO-2023-766215,NONE
WEB-00000478,20240119,1745,Paid Search,Desktop,7,732,,VIP
WEB-00000479,20220314,1642,Affiliate,Tablet,11,120,,WINTER
WEB-00000480,20231007,767,Email,Mobile,6,1511,SO-2023-900080,SUMMER
WEB-00000481,20230626,1605,Direct,Mobile,4,219,SO-2024-668818,WINTER
WEB-00000482,20251018,1345,Organic Search,Tablet,1,1352,,WELCOME
WEB-00000483,20220624,448,Affiliate,Tablet,1,1644,,BIKEPRO
WEB-00000484,20230909,1223,Referral,Desktop,6,923,,VIP
WEB-00000485,20250508,1155,Organic Search,Mobile,4,1693,,SUMMER
WEB-00000486,20240929,1997,Direct,Mobile,7,1244,,BIKEPRO
WEB-00000487,20221031,426,Email,Mobile,5,473,SO-2025-587520,NONE
WEB-00000488,20240717,1658,Organic Search,Desktop,6,869,,BIKEPRO
WEB-00000489,20240807,1770,Organic Search,Tablet,5,319,,NONE
WEB-00000490,20220706,229,Email,Mobile,8,925,,VIP
WEB-00000491,20250306,1456,Email,Mobile,1,733,,NONE
WEB-00000492,20220222,155,Organic Search,Mobile,4,362,,WELCOME
WEB-00000493,20231112,1537,Social,Desktop,4,185,,WINTER
WEB-00000494,20231005,21,Email,Desktop,5,230,,SUMMER
WEB-00000495,20221116,16,Direct,Mobile,1,1344,,BIKEPRO
WEB-00000496,20230722,1423,Direct,Desktop,1,980,SO-2022-421495,BIKEPRO
WEB-00000497,20240328,1550,Social,Mobile,2,106,,NONE
WEB-00000498,20250805,1186,Affiliate,Mobile,6,943,,VIP
WEB-00000499,20221225,505,Organic Search,Mobile,6,1009,,BIKEPRO
WEB-00000500,20230330,1039,Social,Mobile,1,774,,BIKEPRO
WEB-00000501,20240213,1668,Organic Search,Tablet,4,1604,,VIP
WEB-00000502,20251218,600,Organic Search,Tablet,4,769,,BIKEPRO
WEB-00000503,20230727,339,Direct,Mobile,5,743,SO-2024-690574,SUMMER
WEB-00000504,20231118,498,Email,Tablet,4,349,SO-2025-115003,NONE
WEB-00000505,20240513,725,Direct,Mobile,1,10,,NONE
WEB-00000506,20250927,740,Affiliate,Desktop,6,673,,NONE
WEB-00000507,20240529,435,Email,Desktop,2,1309,,WINTER
WEB-00000508,20240306,1095,Social,Desktop,5,561,,SUMMER
WEB-00000509,20240303,1832,Organic Search,Mobile,4,1796,,WELCOME
WEB-00000510,20250405,1775,Referral,Tablet,10,960,,VIP
WEB-00000511,20230921,656,Paid Search,Mobile,7,1103,,BIKEPRO
WEB-00000512,20240224,265,Email,Tablet,1,1051,,VIP
WEB-00000513,20230804,1793,Direct,Mobile,12,185,,WINTER
WEB-00000514,20240121,478,Referral,Tablet,6,665,SO-2023-650524,WELCOME
WEB-00000515,20230417,1991,Organic Search,Mobile,1,1285,SO-2023-525149,BIKEPRO
WEB-00000516,20251102,837,Email,Tablet,1,1502,,SUMMER
WEB-00000517,20220314,666,Email,Tablet,4,1597,,WELCOME
WEB-00000518,20230205,721,Referral,Mobile,4,584,SO-2023-621109,VIP
WEB-00000519,20221213,796,Direct,Mobile,1,1262,SO-2025-740696,WINTER
WEB-00000520,20220221,1624,Organic Search,Mobile,5,787,,VIP
WEB-00000521,20230812,1522,Social,Desktop,6,495,,WELCOME
WEB-00000522,20230503,83,Email,Desktop,1,1462,,WINTER
WEB-00000523,20241207,1585,Social,Tablet,6,419,,WELCOME
WEB-00000524,20221001,1420,Paid Search,Mobile,4,1351,,BIKEPRO
WEB-00000525,20240811,235,Affiliate,Mobile,9,1174,SO-2024-376074,WINTER
WEB-00000526,20230113,451,Affiliate,Tablet,6,1528,SO-2023-139632,WELCOME
WEB-00000527,20230320,1745,Direct,Desktop,7,750,,SUMMER
WEB-00000528,20251101,1245,Organic Search,Tablet,1,1699,,VIP
WEB-00000529,20241101,1600,Referral,Mobile,4,1356,,SUMMER
WEB-00000530,20240507,1158,Direct,Tablet,6,295,,WINTER
WEB-00000531,20250108,486,Direct,Tablet,1,1606,,VIP
WEB-00000532,20221128,1863,Direct,Desktop,6,1385,,BIKEPRO
WEB-00000533,20240101,641,Social,Desktop,7,1711,,WINTER
WEB-00000534,20250418,1441,Organic Search,Tablet,7,1498,,NONE
WEB-00000535,20220618,454,Social,Tablet,7,1005,,VIP
WEB-00000536,20221209,840,Direct,Mobile,7,1624,,BIKEPRO
WEB-00000537,20220415,1224,Affiliate,Mobile,2,1149,,NONE
WEB-00000538,20240421,1600,Email,Desktop,7,394,,WELCOME
WEB-00000539,20220419,1832,Direct,Desktop,5,577,,SUMMER
WEB-00000540,20240605,1676,Organic Search,Tablet,2,1122,,BIKEPRO
WEB-00000541,20220331,449,Referral,Tablet,3,1685,SO-2024-796992,SUMMER
WEB-00000542,20230307,1067,Email,Tablet,2,72,,BIKEPRO
WEB-00000543,20250202,1520,Paid Search,Tablet,7,1081,,SUMMER
WEB-00000544,20240203,1203,Referral,Desktop,1,514,,WELCOME
WEB-00000545,20241004,1601,Referral,Desktop,7,268,,SUMMER
WEB-00000546,20221024,1964,Referral,Tablet,1,221,SO-2025-566674,BIKEPRO
WEB-00000547,20220411,406,Paid Search,Desktop,8,1135,,NONE
WEB-00000548,20220319,1073,Referral,Tablet,4,843,,SUMMER
WEB-00000549,20250314,1185,Paid Search,Mobile,5,946,,SUMMER
WEB-00000550,20221201,1076,Organic Search,Mobile,3,915,,SUMMER
WEB-00000551,20240608,1433,Email,Mobile,5,1338,,WINTER
WEB-00000552,20231225,1794,Direct,Tablet,5,709,,WELCOME
WEB-00000553,20220127,1167,Direct,Desktop,1,1769,,SUMMER
WEB-00000554,20230425,1386,Affiliate,Tablet,5,1717,,NONE
WEB-00000555,20240427,424,Organic Search,Mobile,4,265,SO-2024-705184,VIP
WEB-00000556,20250817,1324,Email,Tablet,6,1054,,SUMMER
WEB-00000557,20251105,1901,Affiliate,Desktop,4,356,,SUMMER
WEB-00000558,20220815,1099,Email,Mobile,5,589,,BIKEPRO
WEB-00000559,20240215,1891,Email,Desktop,4,1184,,SUMMER
WEB-00000560,20240714,1107,Social,Mobile,1,1031,SO-2024-974826,SUMMER
WEB-00000561,20230204,405,Direct,Desktop,7,239,,WELCOME
WEB-00000562,20250901,1573,Organic Search,Mobile,5,1444,,BIKEPRO
WEB-00000563,20230128,154,Paid Search,Tablet,4,925,,NONE
WEB-00000564,20230307,1933,Direct,Desktop,7,1618,,VIP
WEB-00000565,20230331,38,Direct,Mobile,3,140,SO-2025-433292,VIP
WEB-00000566,20240613,1233,Email,Desktop,5,54,,WELCOME
WEB-00000567,20231115,723,Affiliate,Desktop,4,1179,,VIP
WEB-00000568,20250723,681,Social,Tablet,2,537,,WELCOME
WEB-00000569,20220315,609,Referral,Mobile,5,124,,BIKEPRO
WEB-00000570,20230303,493,Direct,Desktop,5,986,SO-2025-953923,SUMMER
WEB-00000571,20250227,58,Social,Desktop,3,921,,WELCOME
WEB-00000572,20250408,1833,Referral,Desktop,5,169,,WELCOME
WEB-00000573,20240819,974,Affiliate,Desktop,9,134,,BIKEPRO
WEB-00000574,20250624,1288,Paid Search,Mobile,7,974,,WELCOME
WEB-00000575,20220629,1004,Affiliate,Desktop,3,310,,BIKEPRO
WEB-00000576,20230220,1749,Referral,Tablet,9,1251,,NONE
WEB-00000577,20221003,964,Social,Tablet,6,1013,,VIP
WEB-00000578,20221009,1483,Paid Search,Tablet,8,1774,,SUMMER
WEB-00000579,20250427,1650,Paid Search,Tablet,7,1017,SO-2025-365182,WELCOME
WEB-00000580,20230528,49,Direct,Desktop,5,386,,WINTER
WEB-00000581,20231019,1273,Email,Desktop,8,676,,WELCOME
WEB-00000582,20220408,331,Paid Search,Mobile,3,942,,BIKEPRO
WEB-00000583,20230223,520,Social,Tablet,2,115,,WELCOME
WEB-00000584,20220130,257,Organic Search,Mobile,2,667,,BIKEPRO
WEB-00000585,20250103,1000,Affiliate,Tablet,1,188,,BIKEPRO
WEB-00000586,20251207,1122,Paid Search,Mobile,10,253,,WELCOME
WEB-00000587,20250811,1800,Email,Tablet,3,1576,,WELCOME
WEB-00000588,20240903,714,Email,Tablet,2,1376,,VIP
WEB-00000589,20240219,741,Affiliate,Tablet,5,1353,,SUMMER
WEB-00000590,20240405,1274,Affiliate,Desktop,1,633,,WELCOME
WEB-00000591,20250526,14,Paid Search,Mobile,6,21,,WELCOME
WEB-00000592,20240603,192,Referral,Desktop,6,419,,VIP
WEB-00000593,20250126,1555,Paid Search,Tablet,9,1268,,NONE
WEB-00000594,20231210,1147,Email,Mobile,2,1519,SO-2022-828759,NONE
WEB-00000595,20241017,727,Affiliate,Desktop,1,696,,VIP
WEB-00000596,20250703,1642,Paid Search,Mobile,3,730,,WINTER
WEB-00000597,20250217,1688,Affiliate,Desktop,2,1450,,VIP
WEB-00000598,20221028,416,Paid Search,Mobile,1,892,,VIP
WEB-00000599,20220117,1424,Organic Search,Mobile,4,680,,SUMMER
WEB-00000600,20250513,600,Organic Search,Desktop,6,198,,WINTER
WEB-00000601,20240715,200,Paid Search,Tablet,4,1724,,SUMMER
WEB-00000602,20230124,1496,Social,Desktop,2,931,,VIP
WEB-00000603,20240214,1354,Paid Search,Desktop,4,34,,NONE
WEB-00000604,20220417,1951,Organic Search,Tablet,5,14,,WINTER
WEB-00000605,20240823,1265,Referral,Mobile,1,795,,SUMMER
WEB-00000606,20230502,1218,Referral,Tablet,7,679,,NONE
WEB-00000607,20251225,546,Affiliate,Mobile,2,399,,BIKEPRO
WEB-00000608,20220526,988,Email,Mobile,2,1093,,SUMMER
WEB-00000609,20250519,1553,Referral,Mobile,3,1285,SO-2024-129222,BIKEPRO
WEB-00000610,20230216,730,Organic Search,Mobile,8,48,,VIP
WEB-00000611,20251010,1729,Social,Tablet,2,141,,NONE
WEB-00000612,20221209,1756,Paid Search,Desktop,2,811,,SUMMER
WEB-00000613,20230313,649,Referral,Desktop,7,482,,NONE
WEB-00000614,20240911,1231,Organic Search,Tablet,2,241,,VIP
WEB-00000615,20250218,1783,Email,Desktop,3,1469,,BIKEPRO
WEB-00000616,20240225,1234,Direct,Mobile,5,1462,,WELCOME
WEB-00000617,20241222,593,Affiliate,Mobile,5,416,,WINTER
WEB-00000618,20240208,134,Email,Tablet,1,1498,,WINTER
WEB-00000619,20220602,368,Referral,Tablet,2,783,SO-2023-174046,NONE
WEB-00000620,20220328,112,Organic Search,Tablet,8,715,,SUMMER
WEB-00000621,20251213,923,Email,Desktop,3,496,,SUMMER
WEB-00000622,20220929,1148,Referral,Tablet,5,1583,,WELCOME
WEB-00000623,20240823,422,Paid Search,Tablet,6,1594,,WELCOME
WEB-00000624,20250827,1373,Organic Search,Desktop,3,1418,SO-2025-461424,SUMMER
WEB-00000625,20250503,1988,Organic Search,Desktop,4,243,SO-2024-220726,SUMMER
WEB-00000626,20241212,1861,Social,Mobile,2,1746,,VIP
WEB-00000627,20240424,902,Paid Search,Desktop,9,165,SO-2025-533095,BIKEPRO
WEB-00000628,20251118,316,Organic Search,Desktop,9,120,,BIKEPRO
WEB-00000629,20250412,1026,Email,Tablet,1,287,,BIKEPRO
WEB-00000630,20230226,1201,Paid Search,Tablet,4,113,,SUMMER
WEB-00000631,20251112,1934,Social,Desktop,5,1351,,VIP
WEB-00000632,20230410,1792,Referral,Mobile,5,401,,BIKEPRO
WEB-00000633,20241015,1954,Referral,Mobile,6,1068,,WELCOME
WEB-00000634,20250808,418,Social,Desktop,7,1398,,NONE
WEB-00000635,20240924,687,Affiliate,Mobile,3,1624,,WINTER
WEB-00000636,20230913,1040,Direct,Desktop,5,613,,NONE
WEB-00000637,20230724,262,Email,Tablet,3,881,,WELCOME
WEB-00000638,20220510,496,Affiliate,Desktop,3,1449,,SUMMER
WEB-00000639,20240519,1250,Referral,Desktop,5,607,,VIP
WEB-00000640,20250923,1547,Paid Search,Tablet,8,14,,WELCOME
WEB-00000641,20240107,1570,Paid Search,Mobile,2,169,,NONE
WEB-00000642,20231028,1340,Organic Search,Desktop,10,332,SO-2024-922190,SUMMER
WEB-00000643,20231124,1569,Organic Search,Mobile,4,1684,,NONE
WEB-00000644,20221223,24,Email,Tablet,8,606,,WELCOME
WEB-00000645,20220204,1593,Paid Search,Tablet,4,1314,,WINTER
WEB-00000646,20220101,577,Affiliate,Desktop,8,455,,NONE
WEB-00000647,20230209,590,Organic Search,Mobile,11,745,,WINTER
WEB-00000648,20220219,780,Direct,Tablet,4,1314,,WELCOME
WEB-00000649,20250328,1308,Referral,Tablet,4,667,,WELCOME
WEB-00000650,20250707,1306,Direct,Mobile,1,506,,VIP
WEB-00000651,20230216,771,Referral,Tablet,7,1530,,WINTER
WEB-00000652,20221203,1651,Referral,Desktop,1,1112,SO-2023-899836,VIP
WEB-00000653,20240825,1078,Affiliate,Mobile,8,831,,NONE
WEB-00000654,20230406,208,Paid Search,Tablet,1,1666,,VIP
WEB-00000655,20230515,1235,Referral,Tablet,1,1339,SO-2025-381819,SUMMER
WEB-00000656,20250319,1802,Social,Mobile,2,1016,,WELCOME
WEB-00000657,20241213,1199,Affiliate,Tablet,5,322,,WELCOME
WEB-00000658,20250325,576,Organic Search,Mobile,7,1189,SO-2023-766215,WELCOME
WEB-00000659,20240625,263,Organic Search,Desktop,7,642,SO-2025-816954,NONE
WEB-00000660,20240218,1749,Organic Search,Tablet,1,1313,SO-2025-146165,WINTER
WEB-00000661,20240911,1494,Referral,Mobile,3,314,,NONE
WEB-00000662,20240111,35,Paid Search,Mobile,8,1159,,VIP
WEB-00000663,20220425,1591,Affiliate,Mobile,4,834,,NONE
WEB-00000664,20221015,1334,Direct,Tablet,7,902,,NONE
WEB-00000665,20220618,1169,Direct,Mobile,8,422,SO-2023-299866,VIP
WEB-00000666,20250123,1865,Referral,Tablet,3,472,SO-2023-461886,VIP
WEB-00000667,20240208,1642,Direct,Desktop,6,523,,WINTER
WEB-00000668,20220109,1040,Referral,Tablet,5,1500,,VIP
WEB-00000669,20250819,1147,Paid Search,Tablet,6,1278,,NONE
WEB-00000670,20240611,471,Paid Search,Tablet,3,1694,,VIP
WEB-00000671,20251023,230,Direct,Tablet,4,1245,,NONE
WEB-00000672,20250403,1985,Referral,Desktop,8,1290,,VIP
WEB-00000673,20250320,95,Direct,Tablet,4,428,,WELCOME
WEB-00000674,20250921,1348,Paid Search,Desktop,4,1428,,BIKEPRO
WEB-00000675,20230316,1773,Direct,Mobile,3,1161,,BIKEPRO
WEB-00000676,20220618,1970,Organic Search,Mobile,6,30,,NONE
WEB-00000677,20250608,272,Organic Search,Tablet,10,242,,BIKEPRO
WEB-00000678,20220223,836,Organic Search,Tablet,2,716,,NONE
WEB-00000679,20250601,710,Referral,Desktop,4,1003,,NONE
WEB-00000680,20220202,995,Affiliate,Desktop,1,965,,WELCOME
WEB-00000681,20230419,1907,Referral,Desktop,1,978,,WINTER
WEB-00000682,20221227,1566,Email,Tablet,7,852,SO-2025-482895,BIKEPRO
WEB-00000683,20240128,982,Paid Search,Desktop,6,263,,VIP
WEB-00000684,20230215,799,Social,Tablet,12,1057,SO-2023-111080,NONE
WEB-00000685,20230720,175,Social,Tablet,3,659,,BIKEPRO
WEB-00000686,20240916,1946,Organic Search,Desktop,7,1413,SO-2025-467269,SUMMER
WEB-00000687,20220223,738,Organic Search,Mobile,6,715,,WINTER
WEB-00000688,20250429,1141,Email,Tablet,6,905,,NONE
WEB-00000689,20251104,1018,Organic Search,Tablet,3,693,,BIKEPRO
WEB-00000690,20220304,987,Email,Desktop,1,772,,VIP
WEB-00000691,20221025,1328,Affiliate,Tablet,11,453,,BIKEPRO
WEB-00000692,20220303,403,Referral,Tablet,2,860,SO-2024-673084,WINTER
WEB-00000693,20230814,1663,Affiliate,Mobile,3,1150,,VIP
WEB-00000694,20230524,1667,Paid Search,Desktop,4,1060,,SUMMER
WEB-00000695,20240119,1127,Social,Desktop,3,419,,VIP
WEB-00000696,20220914,1564,Paid Search,Tablet,6,1262,SO-2023-639785,NONE
WEB-00000697,20230725,1790,Organic Search,Mobile,10,1289,,WINTER
WEB-00000698,20251226,925,Email,Mobile,5,1631,,VIP
WEB-00000699,20240827,516,Referral,Tablet,6,1163,,SUMMER
WEB-00000700,20251229,772,Affiliate,Desktop,7,1125,,BIKEPRO
WEB-00000701,20251023,429,Organic Search,Desktop,7,792,,NONE
WEB-00000702,20240423,1584,Social,Mobile,8,693,,VIP
WEB-00000703,20231009,1470,Organic Search,Mobile,7,524,SO-2025-725804,WELCOME
WEB-00000704,20251014,860,Organic Search,Mobile,8,1285,,WINTER
WEB-00000705,20250803,122,Email,Mobile,1,518,,WELCOME
WEB-00000706,20250331,70,Organic Search,Mobile,6,1172,,SUMMER
WEB-00000707,20230408,1469,Email,Mobile,2,607,,NONE
WEB-00000708,20220126,1691,Referral,Desktop,2,1099,,VIP
WEB-00000709,20240127,710,Referral,Desktop,6,1511,SO-2023-170749,VIP
WEB-00000710,20240321,1923,Email,Desktop,2,1474,SO-2024-800901,SUMMER
WEB-00000711,20240531,287,Referral,Desktop,5,1362,,SUMMER
WEB-00000712,20220812,1299,Referral,Desktop,5,1684,,SUMMER
WEB-00000713,20251003,1645,Direct,Desktop,1,1752,,BIKEPRO
WEB-00000714,20240601,981,Email,Mobile,6,1220,,WINTER
WEB-00000715,20250804,896,Paid Search,Tablet,12,334,,WELCOME
WEB-00000716,20241003,291,Affiliate,Tablet,5,421,,BIKEPRO
WEB-00000717,20251108,1543,Affiliate,Tablet,7,1403,,BIKEPRO
WEB-00000718,20251212,125,Direct,Tablet,1,123,,WINTER
WEB-00000719,20220521,1936,Email,Desktop,4,989,,VIP
WEB-00000720,20230109,1514,Paid Search,Desktop,10,578,,NONE
WEB-00000721,20240427,566,Affiliate,Desktop,6,449,,SUMMER
WEB-00000722,20231023,491,Email,Tablet,6,302,,NONE
WEB-00000723,20241112,216,Email,Mobile,2,169,,WINTER
WEB-00000724,20220825,898,Social,Desktop,2,612,,WINTER
WEB-00000725,20250721,1219,Email,Tablet,6,825,,WINTER
WEB-00000726,20250710,595,Affiliate,Mobile,4,251,,NONE
WEB-00000727,20240928,1431,Organic Search,Mobile,7,1712,SO-2025-482299,BIKEPRO
WEB-00000728,20241229,119,Social,Mobile,7,1683,,SUMMER
WEB-00000729,20230731,1719,Social,Mobile,4,441,,WINTER
WEB-00000730,20250927,637,Paid Search,Mobile,3,987,,WINTER
WEB-00000731,20220425,555,Organic Search,Tablet,5,1056,SO-2024-755546,WINTER
WEB-00000732,20231217,1123,Direct,Desktop,9,13,,NONE
WEB-00000733,20230426,1112,Paid Search,Desktop,6,601,SO-2023-254677,NONE
WEB-00000734,20250123,469,Affiliate,Mobile,4,215,,WINTER
WEB-00000735,20251129,1192,Affiliate,Tablet,5,1381,,BIKEPRO
WEB-00000736,20240325,315,Affiliate,Desktop,5,682,SO-2024-180564,WELCOME
WEB-00000737,20250118,764,Paid Search,Tablet,10,514,,BIKEPRO
WEB-00000738,20251031,1754,Paid Search,Desktop,13,1209,,VIP
WEB-00000739,20220420,1306,Direct,Desktop,6,1794,SO-2023-280174,NONE
WEB-00000740,20230627,1035,Social,Mobile,5,195,,VIP
WEB-00000741,20240625,1723,Social,Desktop,7,1507,,BIKEPRO
WEB-00000742,20221008,92,Direct,Tablet,1,323,SO-2024-780413,SUMMER
WEB-00000743,20250720,123,Affiliate,Desktop,10,1642,,VIP
WEB-00000744,20231027,669,Referral,Mobile,4,719,,VIP
WEB-00000745,20230929,588,Referral,Mobile,9,101,,BIKEPRO
WEB-00000746,20221118,660,Email,Mobile,6,1041,SO-2024-898659,WINTER
WEB-00000747,20220826,1159,Referral,Desktop,4,654,SO-2025-664955,WELCOME
WEB-00000748,20230220,1144,Paid Search,Tablet,4,110,,SUMMER
WEB-00000749,20230428,942,Affiliate,Tablet,4,496,SO-2023-559580,WINTER
WEB-00000750,20250427,967,Direct,Mobile,4,1762,,VIP
WEB-00000751,20220225,1910,Email,Mobile,5,764,,VIP
WEB-00000752,20221014,1672,Direct,Mobile,7,288,,BIKEPRO
